region,year,P_ant,P_nat,PR,FAR,PR_boot_5,PR_boot_95,significant,n_boot_failed
Indo_Gangetic_Plain,1861,0.08833333333333333,0.065,1.358974358974359,0.26415094339622647,0.8371855719031798,2.1074999999999995,False,0
Indo_Gangetic_Plain,1862,0.08666666666666667,0.06666666666666667,1.3,0.23076923076923084,0.7872340425531915,2.097107897664071,False,0
Indo_Gangetic_Plain,1863,0.08166666666666667,0.06666666666666667,1.225,0.1836734693877552,0.782608695652174,2.001470588235293,False,0
Indo_Gangetic_Plain,1864,0.08666666666666667,0.07,1.238095238095238,0.19230769230769218,0.7618095238095239,2.0,False,0
Indo_Gangetic_Plain,1865,0.08166666666666667,0.06833333333333333,1.1951219512195121,0.16326530612244894,0.7446561108362196,1.911764705882353,False,0
Indo_Gangetic_Plain,1866,0.08,0.065,1.2307692307692308,0.1875,0.75,2.0,False,0
Indo_Gangetic_Plain,1867,0.08,0.065,1.2307692307692308,0.1875,0.8125,2.0,False,0
Indo_Gangetic_Plain,1868,0.08333333333333333,0.06666666666666667,1.25,0.19999999999999996,0.8331920903954801,1.9413398692810457,False,0
Indo_Gangetic_Plain,1869,0.07833333333333334,0.07666666666666666,1.0217391304347827,0.021276595744680993,0.7142857142857142,1.500714285714285,False,0
Indo_Gangetic_Plain,1870,0.07833333333333334,0.07833333333333334,1.0,0.0,0.719298245614035,1.4474999999999998,False,0
Indo_Gangetic_Plain,1871,0.07833333333333334,0.08166666666666667,0.9591836734693878,-0.04255319148936154,0.6617409867172676,1.3615338164251205,False,0
Indo_Gangetic_Plain,1872,0.085,0.08666666666666667,0.9807692307692308,-0.019607843137254832,0.6721183401639343,1.4055432984004412,False,0
Indo_Gangetic_Plain,1873,0.08,0.085,0.9411764705882353,-0.0625,0.6726974664679584,1.3002777777777776,False,0
Indo_Gangetic_Plain,1874,0.07833333333333334,0.08166666666666667,0.9591836734693878,-0.04255319148936154,0.6983134920634921,1.2979787234042552,False,0
Indo_Gangetic_Plain,1875,0.075,0.08166666666666667,0.9183673469387755,-0.0888888888888888,0.6607142857142857,1.2778423772609817,False,0
Indo_Gangetic_Plain,1876,0.08,0.08166666666666667,0.979591836734694,-0.02083333333333326,0.7356637466307279,1.365982028241335,False,0
Indo_Gangetic_Plain,1877,0.07833333333333334,0.08166666666666667,0.9591836734693878,-0.04255319148936154,0.7333333333333333,1.273044397463002,False,0
Indo_Gangetic_Plain,1878,0.08166666666666667,0.08666666666666667,0.9423076923076923,-0.061224489795918435,0.7449399114484504,1.215877570540411,False,0
Indo_Gangetic_Plain,1879,0.08,0.08666666666666667,0.923076923076923,-0.08333333333333348,0.6884733606557378,1.2293362403100772,False,0
Indo_Gangetic_Plain,1880,0.07666666666666666,0.08833333333333333,0.8679245283018867,-0.15217391304347827,0.6562243852459017,1.134702797202797,False,0
Indo_Gangetic_Plain,1881,0.07666666666666666,0.09166666666666666,0.8363636363636363,-0.19565217391304346,0.6615123859191656,1.0667424242424242,False,0
Indo_Gangetic_Plain,1882,0.07833333333333334,0.08833333333333333,0.8867924528301887,-0.12765957446808507,0.7030564692982455,1.1463414634146343,False,0
Indo_Gangetic_Plain,1883,0.07833333333333334,0.08666666666666667,0.9038461538461539,-0.1063829787234043,0.6935483870967742,1.1944444444444446,False,0
Indo_Gangetic_Plain,1884,0.075,0.08666666666666667,0.8653846153846153,-0.15555555555555567,0.6557094403617862,1.1163474692202462,False,0
Indo_Gangetic_Plain,1885,0.075,0.085,0.8823529411764705,-0.13333333333333353,0.6947848761408084,1.1666666666666665,False,0
Indo_Gangetic_Plain,1886,0.07333333333333333,0.09,0.8148148148148149,-0.22727272727272707,0.6190162907268171,1.0851988899167435,False,0
Indo_Gangetic_Plain,1887,0.07166666666666667,0.09,0.7962962962962964,-0.2558139534883719,0.5967741935483871,1.0233125354509358,False,0
Indo_Gangetic_Plain,1888,0.07166666666666667,0.08833333333333333,0.8113207547169812,-0.2325581395348837,0.603448275862069,1.0681818181818183,False,0
Indo_Gangetic_Plain,1889,0.075,0.07666666666666666,0.9782608695652174,-0.022222222222222143,0.7445157740278796,1.3157894736842104,False,0
Indo_Gangetic_Plain,1890,0.07833333333333334,0.07333333333333333,1.0681818181818183,0.06382978723404265,0.8214285714285713,1.3811355311355307,False,0
Indo_Gangetic_Plain,1891,0.08166666666666667,0.07,1.1666666666666665,0.1428571428571428,0.8867924528301887,1.5557189542483658,False,0
Indo_Gangetic_Plain,1892,0.07666666666666666,0.06666666666666667,1.15,0.13043478260869557,0.8597272727272728,1.58630831643002,False,0
Indo_Gangetic_Plain,1893,0.08166666666666667,0.07166666666666667,1.1395348837209303,0.12244897959183676,0.8260869565217392,1.6002631578947366,False,0
Indo_Gangetic_Plain,1894,0.08,0.07,1.1428571428571428,0.125,0.8275112443778111,1.620689655172414,False,0
Indo_Gangetic_Plain,1895,0.07833333333333334,0.06666666666666667,1.175,0.14893617021276595,0.846068376068376,1.65625,False,0
Indo_Gangetic_Plain,1896,0.075,0.06666666666666667,1.125,0.11111111111111116,0.8125,1.5151515151515151,False,0
Indo_Gangetic_Plain,1897,0.07333333333333333,0.07,1.0476190476190474,0.0454545454545453,0.7592592592592592,1.4528388278388273,False,0
Indo_Gangetic_Plain,1898,0.07166666666666667,0.06833333333333333,1.048780487804878,0.04651162790697683,0.75,1.4728046594982074,False,0
Indo_Gangetic_Plain,1899,0.07333333333333333,0.06666666666666667,1.1,0.09090909090909094,0.7658948685857321,1.545601173020528,False,0
Indo_Gangetic_Plain,1900,0.07333333333333333,0.07166666666666667,1.0232558139534884,0.022727272727272818,0.7234042553191489,1.44858934169279,False,0
Indo_Gangetic_Plain,1901,0.07166666666666667,0.06833333333333333,1.048780487804878,0.04651162790697683,0.7012005191434134,1.5143290043290043,False,0
