region,year,PR,FAR,PR_ci_5,PR_ci_95,significant
Indo_Gangetic_Plain,1863,1.0142590297696463,0.014058568226782087,0.9232937526149185,1.15101348926741,False
Indo_Gangetic_Plain,1864,1.0147488577071122,0.014534490573793968,0.9277551716775676,1.156446490738019,False
Indo_Gangetic_Plain,1865,1.0149726252011664,0.014751752736384183,0.9234736216480218,1.1516265780581434,False
Indo_Gangetic_Plain,1866,1.034824129296968,0.03365222003532775,0.9424540599718215,1.1812256798814709,False
Indo_Gangetic_Plain,1867,1.0352415796457857,0.03404188967935751,0.9421649318918107,1.1833788835281793,False
Indo_Gangetic_Plain,1868,1.0695374993536897,0.06501642008411157,0.9706238470908811,1.2236928648944008,False
Indo_Gangetic_Plain,1869,1.0517598360360831,0.04921259993265936,0.9515981782913613,1.1978291626231785,False
Indo_Gangetic_Plain,1870,1.0358461734140787,0.034605691785231096,0.9366319913498281,1.1788462477463377,False
Indo_Gangetic_Plain,1871,1.0063318846732714,0.006292044175194911,0.9264953773408052,1.1355573296941344,False
Indo_Gangetic_Plain,1872,1.035778378121164,0.034542503374190625,0.9556566898995418,1.155358479039926,False
Indo_Gangetic_Plain,1873,1.0267498513735516,0.026052939124136754,0.9523263093463071,1.1420932948389995,False
Indo_Gangetic_Plain,1874,1.008920489462534,0.00884161790319693,0.9264604899300932,1.1341843483700982,False
Indo_Gangetic_Plain,1875,0.9984706089668794,-0.0015317336528344327,0.9269034039495262,1.1212775539953619,False
Indo_Gangetic_Plain,1876,1.0186573818749156,0.018315659619110858,0.9524490328982415,1.1355762953136312,False
Indo_Gangetic_Plain,1877,1.0048758890321556,0.004852230096645926,0.9350316022632773,1.1186681018987599,False
Indo_Gangetic_Plain,1878,0.9863143274639944,-0.013875569030000978,0.9086000892312467,1.0985445875594817,False
Indo_Gangetic_Plain,1879,0.9684493405271389,-0.032578533695616585,0.8931313316417631,1.088887739918401,False
Indo_Gangetic_Plain,1880,0.9681702687024282,-0.03287617098615425,0.8948613966309711,1.086627895010635,False
Indo_Gangetic_Plain,1881,0.9590313459566566,-0.042718785174301166,0.8764421340262828,1.0672913882842077,False
Indo_Gangetic_Plain,1882,0.978385721815858,-0.022091775975661587,0.901284101068863,1.105431161651474,False
Indo_Gangetic_Plain,1883,1.0054434951036497,0.005414023891107456,0.9276876299624612,1.1208197105958146,False
Indo_Gangetic_Plain,1884,1.020394632069237,0.019987004466966996,0.9398469947851311,1.1543605280694837,False
Indo_Gangetic_Plain,1885,1.0394101913352172,0.037915917761582874,0.9649960971945265,1.1579835825074984,False
Indo_Gangetic_Plain,1886,0.9922142151798273,-0.007846878931039747,0.9199342391874251,1.1035336581086896,False
Indo_Gangetic_Plain,1887,1.002847684354852,0.002839598075837335,0.9235903838604904,1.130074635630948,False
Indo_Gangetic_Plain,1888,1.0082960927060018,0.008227833833747478,0.9414571084279589,1.1233533419378354,False
Indo_Gangetic_Plain,1889,1.0364566630600058,0.03517432456111791,0.9705340821084637,1.148806584184905,False
Indo_Gangetic_Plain,1890,1.0581632740491238,0.05496625660287624,0.9826512480425822,1.1734499494431074,False
Indo_Gangetic_Plain,1891,1.0870215959814282,0.08005507554140168,1.0068738102651447,1.219307899843797,True
Indo_Gangetic_Plain,1892,1.089202691283005,0.08189723730661236,0.9976046650518646,1.2283402022872252,False
Indo_Gangetic_Plain,1893,1.0797541614616308,0.07386325916416936,0.9830174013629259,1.2258619759989937,False
Indo_Gangetic_Plain,1894,1.0788145421668918,0.07305661824745702,0.9967585695920835,1.2184223224945863,False
Indo_Gangetic_Plain,1895,1.0804774479988541,0.07448322789883854,0.9996985352956075,1.2160757348961144,False
Indo_Gangetic_Plain,1896,1.0571043873349233,0.054019629488900045,0.9790795137222915,1.1804515837722382,False
Indo_Gangetic_Plain,1897,1.056443701205127,0.0534280256872558,0.9630724773093438,1.1989796869489961,False
Indo_Gangetic_Plain,1898,1.0832005039791603,0.07680988300275116,0.9899523787535291,1.2362687565409705,False
Indo_Gangetic_Plain,1899,1.1008924490443388,0.09164605419168914,1.0036621526003413,1.26012474840912,True
Indo_Gangetic_Plain,1900,1.0694471104104841,0.06493739590715086,0.9681224242783041,1.2215328260909466,False
Indo_Gangetic_Plain,1901,1.0353034752097239,0.034099639434294726,0.9347054210619873,1.1774530204641167,False
Indo_Gangetic_Plain,1902,1.0402099850693514,0.03865564227079643,0.9423578782808474,1.193840918607969,False
Indo_Gangetic_Plain,1903,1.0221465691428515,0.02166672550828319,0.9300277544024994,1.1623627245367985,False
Indo_Gangetic_Plain,1904,1.0124832658613254,0.012329355241941564,0.9239509548792988,1.144862130214299,False
Indo_Gangetic_Plain,1905,0.998185100868143,-0.0018181989796066667,0.9086510603455908,1.127835352557989,False
Indo_Gangetic_Plain,1906,1.030256701205773,0.029368118809964372,0.9457064227852804,1.1572154073949816,False
Indo_Gangetic_Plain,1907,1.0216499601006104,0.021191172070792574,0.9237214554941896,1.1688498655792432,False
Indo_Gangetic_Plain,1908,1.0064030228962366,0.006362285039456572,0.9112573798961952,1.1556252894421153,False
Indo_Gangetic_Plain,1909,1.003990406654564,0.003974546597372952,0.9093089156623172,1.148425411097895,False
Indo_Gangetic_Plain,1910,1.0167557005761176,0.016479573772365863,0.9292138740777719,1.1515162950309414,False
Indo_Gangetic_Plain,1911,1.0262131512439947,0.025543573683711407,0.9408583588965498,1.1550583932925218,False
Indo_Gangetic_Plain,1912,1.001627230119736,0.0016245865435801088,0.9230380665675115,1.1121776293469152,False
Indo_Gangetic_Plain,1913,1.0100068223212948,0.009907677948448046,0.9360543131163794,1.1351795209805835,False
Indo_Gangetic_Plain,1914,1.0284369670713756,0.02765066599303012,0.9521131605594368,1.149726107569037,False
Indo_Gangetic_Plain,1915,1.0359124702938791,0.03466747560601435,0.9537021638240756,1.152689651916373,False
Indo_Gangetic_Plain,1916,1.0434732503560864,0.04166206497507352,0.9659227898420361,1.1654754543924004,False
Indo_Gangetic_Plain,1917,1.062289591662624,0.05863711002301408,0.9831815440034652,1.188873921615722,False
Indo_Gangetic_Plain,1918,1.025134536247183,0.024518280633872402,0.9585733201248254,1.1319067632709872,False
Indo_Gangetic_Plain,1919,1.027923593120409,0.027165047389994146,0.9552649657920368,1.1383165727750073,False
Indo_Gangetic_Plain,1920,1.0418027790120648,0.04012542474853642,0.970185519579472,1.1490322893296998,False
Indo_Gangetic_Plain,1921,1.0836465287328945,0.07718986451301801,1.003033668373758,1.1985062238522497,True
Indo_Gangetic_Plain,1922,1.0679523630906798,0.06362864621978459,0.9952898598012531,1.1921295267178889,False
Indo_Gangetic_Plain,1923,1.0900050156505399,0.08257302889273666,1.014005058331592,1.2107589199686077,True
Indo_Gangetic_Plain,1924,1.0782901133980605,0.07260579729451622,1.0073893064724766,1.194364478008017,True
Indo_Gangetic_Plain,1925,1.068084918840044,0.0637448555251443,0.9859750395648054,1.1807833593738226,False
Indo_Gangetic_Plain,1926,1.0812716139832577,0.07516299598753373,1.004828374727638,1.1988528826308216,True
Indo_Gangetic_Plain,1927,1.0664974449060751,0.062351246337895794,0.9869569357038885,1.1873573897674454,False
Indo_Gangetic_Plain,1928,1.0746904139541622,0.06949946978623367,1.000271884806062,1.2032100190673265,True
Indo_Gangetic_Plain,1929,1.1095508279279502,0.09873439338739698,1.0264816240914092,1.240195941785177,True
Indo_Gangetic_Plain,1930,1.075715593831985,0.07038625661478592,0.9996876269156161,1.2092677340479563,False
Indo_Gangetic_Plain,1931,1.0468333648816859,0.044738127817486095,0.9754009205274246,1.168075056398498,False
Indo_Gangetic_Plain,1932,1.0704783583183328,0.06583819072162356,0.992632374201615,1.1917177890237767,False
Indo_Gangetic_Plain,1933,1.0774619858263577,0.07189301046843743,0.9973685541347133,1.2039111670568334,False
Indo_Gangetic_Plain,1934,1.0698448061862769,0.06528498879688516,0.9800496134507402,1.2018681693397486,False
Indo_Gangetic_Plain,1935,1.0547933264768805,0.05194697871278342,0.967069078742037,1.1919714303086337,False
Indo_Gangetic_Plain,1936,1.06406659030912,0.060209192631927366,0.9840495180477721,1.1952738426359757,False
Indo_Gangetic_Plain,1937,1.0224378773606002,0.02194546764887373,0.9482183039147348,1.1383574131027747,False
Indo_Gangetic_Plain,1938,1.0354377319914319,0.034224879871120106,0.9426047487709859,1.1723148388588571,False
Indo_Gangetic_Plain,1939,1.044365542469678,0.042480856238098386,0.9602397331657957,1.1818745580529573,False
Indo_Gangetic_Plain,1940,1.0500054484948638,0.04762398953885849,0.9583060563774539,1.186144081102823,False
Indo_Gangetic_Plain,1941,1.044908503928386,0.04297840792715368,0.9563976693284959,1.181514980574745,False
Indo_Gangetic_Plain,1942,1.0346821605462104,0.033519627445689815,0.9441120677050997,1.170364594822361,False
Indo_Gangetic_Plain,1943,1.0194302975382297,0.019059956904509234,0.9210657161058491,1.1685524073759648,False
Indo_Gangetic_Plain,1944,1.0121894247711278,0.012042632014145016,0.915428834700711,1.1539082372353258,False
Indo_Gangetic_Plain,1945,1.0367026236170027,0.03540323211390084,0.9415165001822962,1.1950156293268477,False
Indo_Gangetic_Plain,1946,1.009331784391364,0.00924550731055318,0.906804032855396,1.1458984285294986,False
Indo_Gangetic_Plain,1947,1.0280891636891263,0.02732171943952122,0.9305377770250207,1.1707611452553979,False
Indo_Gangetic_Plain,1948,1.0599358922362874,0.056546714452543556,0.9674376278697676,1.200149741271645,False
Indo_Gangetic_Plain,1949,1.0363082176693907,0.03503611864725553,0.9442497069285336,1.1677120297627326,False
Indo_Gangetic_Plain,1950,1.0572204024251268,0.05412343754799909,0.9598012225384683,1.2108802855513903,False
Indo_Gangetic_Plain,1951,1.0852490003789301,0.07855247998308612,0.9826987035985321,1.2279166705854154,False
Indo_Gangetic_Plain,1952,1.0814398571086423,0.07530687589634566,0.981931351875646,1.21670600598737,False
Indo_Gangetic_Plain,1953,1.084003391040563,0.07749366075315134,0.990247643613042,1.2248207270920877,False
Indo_Gangetic_Plain,1954,1.095764032967787,0.08739475843938582,0.9966815461310555,1.2374926213795319,False
Indo_Gangetic_Plain,1955,1.1076106556944394,0.09715567030814698,1.0169859989031875,1.2381205240321127,True
Indo_Gangetic_Plain,1956,1.08180261887653,0.0756169540072692,0.9915486610222308,1.2078840921701435,False
Indo_Gangetic_Plain,1957,1.1131117202730494,0.1016175808887384,1.0202075970431361,1.247533870373617,True
Indo_Gangetic_Plain,1958,1.1232269072009493,0.10970793738197337,1.0378704580697677,1.259290896637593,True
Indo_Gangetic_Plain,1959,1.1313194649125282,0.11607637717316355,1.0444862149129908,1.2739172851569733,True
Indo_Gangetic_Plain,1960,1.1313491053608695,0.11609953527030259,1.043893022114595,1.2721135067199274,True
Indo_Gangetic_Plain,1961,1.1024190574464219,0.09290392501346934,1.0193271764996006,1.2366078532932112,True
Indo_Gangetic_Plain,1962,1.1126179291377767,0.10121886964831672,1.0320203418125913,1.239548460485527,True
Indo_Gangetic_Plain,1963,1.1104188630133418,0.09943892948080724,1.016201429806363,1.245095589743635,True
Indo_Gangetic_Plain,1964,1.1465258630322717,0.12779987591797337,1.0457035969014465,1.2932570487028443,True
Indo_Gangetic_Plain,1965,1.1245764615569271,0.1107763374172499,1.0239108731013562,1.2730497557530596,True
Indo_Gangetic_Plain,1966,1.1458172726824498,0.12726049446006338,1.0564295609930363,1.292103493714624,True
Indo_Gangetic_Plain,1967,1.1778955113690759,0.1510282615495382,1.0750539619436816,1.3349789248732544,True
Indo_Gangetic_Plain,1968,1.1362147142926147,0.11988465963268158,1.0366970993087725,1.2902746366688915,True
Indo_Gangetic_Plain,1969,1.1250410495772443,0.11114354416154937,1.0253418694641687,1.2744724670331316,True
Indo_Gangetic_Plain,1970,1.1021470966522027,0.0926800941203555,1.006115494851252,1.2578088131158494,True
Indo_Gangetic_Plain,1971,1.0810321348935343,0.074958118522087,0.9910564799764701,1.2082637353836483,False
Indo_Gangetic_Plain,1972,1.061419638661233,0.057865557055926886,0.9740674708953256,1.1944746098820715,False
Indo_Gangetic_Plain,1973,1.0291065845685918,0.02828335276932803,0.9510300431377307,1.146983184930567,False
Indo_Gangetic_Plain,1974,1.026902340126308,0.026197564339953683,0.9469755443912917,1.1467251229711595,False
Indo_Gangetic_Plain,1975,1.048335972102484,0.04610732950958851,0.9682994339799441,1.1688916168294647,False
Indo_Gangetic_Plain,1976,1.060347406553851,0.056912862879517134,0.9812117278144259,1.178053076581276,False
Indo_Gangetic_Plain,1977,1.0706017339164213,0.06594584305234552,0.991431269906431,1.1875650333950483,False
Indo_Gangetic_Plain,1978,1.0590207742083393,0.05573146027513931,0.9820522310675937,1.176435446593776,False
Indo_Gangetic_Plain,1979,1.047393519765208,0.04524900991924419,0.9712729050775126,1.1559105358225432,False
Indo_Gangetic_Plain,1980,1.0353403130366388,0.03413400655962684,0.9622308555769366,1.154945910427067,False
Indo_Gangetic_Plain,1981,1.0387855509613588,0.03733739935587688,0.9716636615244278,1.1471016914641838,False
Indo_Gangetic_Plain,1982,1.0431594668084654,0.04137379584016165,0.9719141155671502,1.1531937808618744,False
Indo_Gangetic_Plain,1983,1.0339591503558396,0.03284380272098031,0.9648096576925271,1.1462677586681416,False
Indo_Gangetic_Plain,1984,1.0240933861609227,0.023526551861879463,0.9578728653638422,1.1345180869750924,False
Indo_Gangetic_Plain,1985,1.0415225228402256,0.039867138664456236,0.9681412571090352,1.1587071556228827,False
Indo_Gangetic_Plain,1986,1.0334647824353629,0.03238115415650933,0.967185389672604,1.139976876247401,False
Indo_Gangetic_Plain,1987,1.0019528056781406,0.0019489996605368543,0.9382914878755679,1.1047542734877671,False
Indo_Gangetic_Plain,1988,1.0038707008513235,0.003855776294736879,0.9389842441086127,1.1007483237976903,False
Indo_Gangetic_Plain,1989,1.0118355761402207,0.011697133822245132,0.9450386028037073,1.1253118052257374,False
Indo_Gangetic_Plain,1990,1.029939177555634,0.029068879219342758,0.9581151765322783,1.140637011820702,False
Indo_Gangetic_Plain,1991,1.0185835537701642,0.018244506011685924,0.9468905315894116,1.12464767016345,False
Indo_Gangetic_Plain,1992,1.0341013858490993,0.032976830237103516,0.9525893948587678,1.1468116099953323,False
Indo_Gangetic_Plain,1993,1.0531570804448904,0.0504740284539843,0.9647315092266742,1.1832703124458013,False
