region,year,location,scale,shape,shape_scipy,ks_stat,ks_p
Central_India,1908,115.15518345824154,7.885068335106201,-0.30306919896202555,0.30306919896202555,0.09733812111598728,0.9125508947443561
Central_India,1909,113.7832666426168,8.116313507871325,-0.16866154629236524,0.16866154629236524,0.08102187143449513,0.9801208021440289
Central_India,1910,113.56723281449112,9.22425712499867,-0.2770055629587438,0.2770055629587438,0.11511028262982415,0.7796406278774074
Central_India,1911,113.58355849532592,9.017147897190132,-0.1099567922365268,0.1099567922365268,0.07604284084675716,0.9897157436074089
Central_India,1912,113.08133881783596,9.573814279987396,-0.1417297630495502,0.1417297630495502,0.134130768269211,0.6056965126918799
Central_India,1913,112.43667184965352,10.637079804308204,-0.3512567076662211,0.3512567076662211,0.08553995460093614,0.9672372733293247
Central_India,1914,109.31695893238528,8.669063979149815,0.28426895289195026,-0.28426895289195026,0.11448761399424123,0.7850302682401737
Central_India,1915,116.442649158497,9.024157298054313,-0.09361182901116213,0.09361182901116213,0.08549748997436477,0.9673785085266103
Central_India,1916,117.3284680170047,7.900138090422606,-0.21736283703880444,0.21736283703880444,0.06488112984542127,0.9986948931975071
Central_India,1917,115.1601547207265,8.54321450475615,-0.18813623046394778,0.18813623046394778,0.11649493154097235,0.7675303853869332
Central_India,1918,114.78354792739711,11.483207340971141,-0.2988386286412521,0.2988386286412521,0.11494086428344377,0.7811106697278349
Central_India,1919,115.13936380746705,8.165016063654793,-0.36455321121237183,0.36455321121237183,0.11022276321641244,0.8208429457478339
Central_India,1920,113.47678891668507,10.069386458705893,-0.15629769252875814,0.15629769252875814,0.09365737306445399,0.9328956708842153
Central_India,1921,113.02410646168664,9.199705255400588,-0.18631387285013717,0.18631387285013717,0.16544767973211283,0.3455946202817397
Central_India,1922,113.13535764931068,8.612315391702811,-0.8050540350594444,0.8050540350594444,0.16058270444794426,0.3808742424532733
Central_India,1923,118.31894947319591,10.649616910161186,-0.5366022022341284,0.5366022022341284,0.09181935817509235,0.9419555600813887
Central_India,1924,117.392389370919,7.619072747788181,-0.1626828927782672,0.1626828927782672,0.08621950145943408,0.9649235588756265
Central_India,1925,117.49930347365705,7.899725459490174,-0.3671873773449942,0.3671873773449942,0.10070233792805872,0.8914956710235123
Central_India,1926,115.77124720692683,6.647363491567283,-0.1804259067866463,0.1804259067866463,0.08542742283847016,0.967610690264117
Central_India,1927,119.39898413777712,11.607810027541852,-0.3888542357330085,0.3888542357330085,0.10435900494604322,0.8661377602162276
Central_India,1928,114.83069464954292,9.774861956199292,-0.23374264495637415,0.23374264495637415,0.07862113097548777,0.9853025243250636
Central_India,1929,113.56457477788973,7.465918551726913,-0.1172382480356207,0.1172382480356207,0.12154829107557569,0.7221484761404136
Central_India,1930,113.05908299973206,7.629863167469942,0.16335664560851132,-0.16335664560851132,0.0901043437289693,0.9497332326779688
Central_India,1931,112.68404627803739,12.510438619740517,-0.7730328887291644,0.7730328887291644,0.1786493580825762,0.26108580337480203
Central_India,1932,114.642537974057,9.245698177377083,-0.4215094387181926,0.4215094387181926,0.11460775740198725,0.7839932014513264
Central_India,1933,115.30943390282147,5.386437011303312,-0.256042095224275,0.256042095224275,0.07811879547835388,0.9862520340959904
Central_India,1934,114.43150017636316,7.392256248991779,-0.035399816002372464,0.035399816002372464,0.09389183986278726,0.9316865616269876
Central_India,1935,114.60178969158736,5.085276936933688,-0.11507146479401797,0.11507146479401797,0.15497663167578574,0.42418574316669433
Central_India,1936,113.14888590019058,10.61461483075708,-0.28407393199827635,0.28407393199827635,0.1028838919273457,0.8766605905903381
Central_India,1937,112.64949267497323,13.207841713387932,-0.6126739855193464,0.6126739855193464,0.07673413934078294,0.9886421451557875
Central_India,1938,115.08513572437037,9.58973502890376,-0.1542059370602732,0.1542059370602732,0.18707921190125254,0.21562904862882548
Central_India,1939,115.25889698804899,10.628853869692849,-0.5997640619834006,0.5997640619834006,0.07045041484410397,0.9958736087610915
Central_India,1940,116.8231756061531,8.87812022438099,-0.22518861128354462,0.22518861128354462,0.1323226756174426,0.6224323296309244
Central_India,1941,115.65090821524619,7.8226161258880875,-0.1654889309254013,0.1654889309254013,0.07785071735511043,0.9867404887633592
Central_India,1942,114.67932283917595,9.68369076021558,-0.29898695884768356,0.29898695884768356,0.07810275692769553,0.9862816120396315
Central_India,1943,116.50738974232576,8.2118223217742,0.010555068103137635,-0.010555068103137635,0.10826118046324767,0.8365628626469026
Central_India,1944,115.9628737185001,7.362911446357081,-0.2799465466065302,0.2799465466065302,0.07911092589365698,0.9843329561380472
Central_India,1945,114.08609098930549,7.746482091387383,-0.04071739535344633,0.04071739535344633,0.12632815318282395,0.6781173589951066
Central_India,1946,115.72917447703789,9.241253425474177,-0.17830507937665205,0.17830507937665205,0.12520300369310428,0.6885399486664057
Central_India,1947,114.90137147642304,7.889272779613092,-0.16427694384872404,0.16427694384872404,0.09166349800861773,0.9426894616587025
Central_India,1948,114.99891225674926,9.862356685353319,-0.1541696711751549,0.1541696711751549,0.0886676119288699,0.9557430580957323
Central_India,1949,115.99606903756207,10.227214965511124,-0.06774692953665759,0.06774692953665759,0.1051602986860749,0.8602640647754768
Central_India,1950,117.24991990886124,9.875760932509575,-0.26987676824375384,0.26987676824375384,0.09749472828321715,0.9116217770475865
Central_India,1951,112.43671011458187,8.314068162994843,0.028201779588391825,-0.028201779588391825,0.10398337382300715,0.8688535752504425
Central_India,1952,116.8645420466117,10.063314868170648,-0.2266779141648925,0.2266779141648925,0.10833486754628557,0.8359819821391508
Central_India,1953,115.35578321221476,8.012642952802224,-0.11197633992499911,0.11197633992499911,0.07599227629346705,0.9897912563962934
Central_India,1954,112.16210608482268,9.240544814597659,-0.3418476762366086,0.3418476762366086,0.08620949142013945,0.9649583749584772
Central_India,1955,113.57502212315899,10.869029292680107,-0.4178342401689784,0.4178342401689784,0.12624287537121126,0.6789081407055877
Central_India,1956,117.77914747769856,9.251068453720269,-0.41800826661881274,0.41800826661881274,0.11303538311361694,0.7974516716268866
Central_India,1957,114.26319375527409,7.6851886729720515,-0.178325559929133,0.178325559929133,0.10457506539968753,0.8645646674123602
Central_India,1958,116.10387554443096,6.834734614767829,-0.030792686382423714,0.030792686382423714,0.10392015312761552,0.8693082592964576
Central_India,1959,116.33875755905657,9.094637311377634,-0.38118654883107383,0.38118654883107383,0.07168008534224579,0.9948630089748223
Central_India,1960,115.1831813863011,8.271279304265938,-0.1830547654059193,0.1830547654059193,0.09577851596274017,0.9215239602835815
Central_India,1961,114.91231368200037,8.698079727875921,-0.26523454527902207,0.26523454527902207,0.126677482702916,0.6748768239029099
Central_India,1962,111.36947887234226,8.001240734328292,0.25754705245956266,-0.25754705245956266,0.1304348543690781,0.639960424448594
Central_India,1963,112.23615952649592,8.767312509727255,-0.12819595240327888,0.12819595240327888,0.11099638090828057,0.8145036727126056
Central_India,1964,115.54977338141852,9.01683620538067,-0.1320746437055122,0.1320746437055122,0.11035353729531694,0.8197766651285752
Central_India,1965,115.20683261592688,7.723965962515691,-0.22196916424297583,0.22196916424297583,0.09145776693870222,0.943649923081307
Central_India,1966,113.48056873656506,7.688938397825991,-0.331504313605707,0.331504313605707,0.093489463768754,0.9337541713509776
Central_India,1967,111.29109478008417,9.019208391323165,-0.1770815634637039,0.1770815634637039,0.0681778774786489,0.9973316046698486
Central_India,1968,114.76378145097954,8.159688146471435,-0.1541602584987064,0.1541602584987064,0.10683222646126411,0.8476696213295909
Central_India,1969,112.4970299026962,9.544056493101426,-0.2607447980158807,0.2607447980158807,0.09446036814077963,0.928705049167153
Central_India,1970,114.22524646015714,7.869136089004293,-0.050902913073435634,0.050902913073435634,0.09473971774606826,0.9272143914383825
Central_India,1971,116.63481212609122,8.038179474700271,-0.5467559257505521,0.5467559257505521,0.11459671194746884,0.7840886026509718
Central_India,1972,115.13675321648695,9.965198550146415,-0.48413833967860426,0.48413833967860426,0.09785214940257242,0.9094822916448606
Central_India,1973,112.8161048095225,7.49536681854714,0.024459502000354502,-0.024459502000354502,0.13527377175306965,0.5951563748637652
Central_India,1974,113.13225229024219,7.145388882652409,-0.02937552387137713,0.02937552387137713,0.10446395362468058,0.8653746447364564
Central_India,1975,115.74189254359094,12.648243734461806,-0.21601549932597097,0.21601549932597097,0.14620260487006367,0.4972066032529209
Central_India,1976,113.06889932141273,10.461021786956975,-0.06677783216202214,0.06677783216202214,0.10593543586318754,0.8544807200873061
Central_India,1977,112.82566469286186,9.721864734224702,-0.03764385697521759,0.03764385697521759,0.1371857157879603,0.5776159332401904
Central_India,1978,114.40697033018718,7.360472011852283,0.03943545789649128,-0.03943545789649128,0.06942853570542096,0.996590454330295
Central_India,1979,116.04677748420082,7.174715774011444,-0.27252065259451463,0.27252065259451463,0.08904114344694353,0.954224982689075
Central_India,1980,110.13109180109566,10.31859222941516,-0.1082698984239259,0.1082698984239259,0.08456411264929531,0.9703841757321723
Central_India,1981,113.30962720590983,9.513235228457162,-0.06286155750730552,0.06286155750730552,0.09819840961033399,0.9073845679868915
Central_India,1982,112.88285646293423,9.374619369135463,-0.1618578056828313,0.1618578056828313,0.14190569338807368,0.5349680353017776
Central_India,1983,111.1316412698086,8.230533131745947,-0.017119312606236628,0.017119312606236628,0.09130132122749496,0.9443739906442131
Central_India,1984,110.17925742095511,11.495492911761763,-0.11786801474756793,0.11786801474756793,0.08123840531920601,0.9795990221589046
Central_India,1985,113.4202001551513,10.56582262490592,-0.27946386644647997,0.27946386644647997,0.11008954011519012,0.821926926977099
Central_India,1986,115.66966615654053,7.788917074090871,-0.19168989144614557,0.19168989144614557,0.06558739437864503,0.9984643564701817
Central_India,1987,112.38883308590044,7.681488302887711,-0.007353797670084724,0.007353797670084724,0.09876873027225935,0.903876103790121
Central_India,1988,115.59447471459364,11.844884167707665,-0.3646372575658668,0.3646372575658668,0.1043801874448752,0.8659838872353403
Central_India,1989,116.84525285301783,9.292121990977742,-0.24724016314413394,0.24724016314413394,0.10680273742200852,0.8478955885484114
Central_India,1990,113.09964991836713,7.7415481023164645,-0.15294769911703898,0.15294769911703898,0.08487445781749892,0.9694056821855997
Central_India,1991,116.12343424921181,9.701007249977078,-0.2808209426828058,0.2808209426828058,0.13306070861008734,0.6155931896023052
Central_India,1992,111.87761036221086,11.116095927710546,-0.33197644000065246,0.33197644000065246,0.12562819016617555,0.684604281233405
Central_India,1993,114.63449882017235,9.177368067300847,-0.33114668719570883,0.33114668719570883,0.07141441650817504,0.9950958499730198
Central_India,1994,114.132634688042,9.091096899631658,-0.27325710718938373,0.27325710718938373,0.1431634724759917,0.5237973015908928
Central_India,1995,110.54659877014642,8.504169244132017,-0.07279578897419112,0.07279578897419112,0.09820475691286362,0.907345885471216
Central_India,1996,112.38023904816691,6.9929371501817315,-0.0005454223055113322,0.0005454223055113322,0.16230272490880904,0.3681510014432363
Central_India,1997,115.4906469680597,10.710378163178923,-0.2398558616297343,0.2398558616297343,0.09429895208600003,0.9295586937348541
Central_India,1998,116.38403818274128,8.993517056141318,-0.338388366822327,0.338388366822327,0.0925336057455397,0.938523455096127
Central_India,1999,113.47688820449198,11.33029582415043,-0.3016560006166796,0.3016560006166796,0.07833137190842054,0.9858557099077394
Central_India,2000,118.02785053872412,6.7375809516106475,-0.15011407519700715,0.15011407519700715,0.11050632681885558,0.8185281083759671
Central_India,2001,113.25240122037182,7.9604142339989235,-0.19391227863728855,0.19391227863728855,0.07407865873256059,0.9923617879639535
Central_India,2002,113.38332337634287,8.415527342188607,-0.1561129710595775,0.1561129710595775,0.08687499445449154,0.9625956645357296
Central_India,2003,116.42338280177626,8.63251729468249,-0.10680355282484383,0.10680355282484383,0.10518482418393649,0.8600825885031314
Central_India,2004,115.27301243897656,7.982997912550539,-0.3480870585464241,0.3480870585464241,0.08115917653641386,0.9797910137487552
Central_India,2005,112.61586930520879,9.493397602218185,-0.2244541725628525,0.2244541725628525,0.07867307150066272,0.9852017701707941
Central_India,2006,113.8450429578428,10.15691527710704,-0.2691007109452702,0.2691007109452702,0.15723341935735877,0.40641727351804946
Central_India,2007,119.30217434520833,9.584920010604938,-0.171383623002298,0.171383623002298,0.07214471692292579,0.9944356533207829
Central_India,2008,114.33848383834999,7.360914748588513,0.04668255209764176,-0.04668255209764176,0.0885924334737414,0.9560448234577057
Central_India,2009,116.71528681647413,7.346305064370034,0.14035312276420142,-0.14035312276420142,0.08760762819704718,0.9598813932179163
Central_India,2010,114.80001776869554,11.521042788335052,-0.44042583351923814,0.44042583351923814,0.08553120806276099,0.9672663959798828
Central_India,2011,113.35434471289494,7.935893339783197,-0.3421939140900468,0.3421939140900468,0.12136217034527239,0.7238462389218947
Central_India,2012,112.73999123590815,8.311156905504493,-0.11177604931205831,0.11177604931205831,0.10674779694420555,0.8483162258322093
Central_India,2013,117.50492108668661,8.425646956413924,-0.02500609917641959,0.02500609917641959,0.11326131754410507,0.7955334978104315
Central_India,2014,113.6565485334976,11.686737365099747,-0.18796884048642598,0.18796884048642598,0.09758464947017031,0.9110859996851367
Indo_Gangetic_Plain,1860,90.95547942234003,12.045760613185294,-0.4589586718819318,0.4589586718819318,0.10429436532118008,0.8666068370357759
Indo_Gangetic_Plain,1861,93.20169404133526,11.116822363122733,-0.3342147029495922,0.3342147029495922,0.07872375740521287,0.9851029801430873
Indo_Gangetic_Plain,1862,91.00525635890548,6.074557247206174,-0.03371821350269797,0.03371821350269797,0.1221065698686431,0.7170465415865749
Indo_Gangetic_Plain,1863,93.66545523804655,7.107186156713054,0.10757104703646078,-0.10757104703646078,0.08523004697471814,0.9682589995712393
Indo_Gangetic_Plain,1864,93.10843704125136,8.451844862064767,-0.07685894856717701,0.07685894856717701,0.08865232216918006,0.9558045332593965
Indo_Gangetic_Plain,1865,92.64495169659898,7.68133176495782,-0.2454279571661696,0.2454279571661696,0.10770704654533114,0.8409059469385499
Indo_Gangetic_Plain,1866,91.75929249532247,6.365401248772951,-0.011992796474987431,0.011992796474987431,0.14316706195190088,0.5237655544504172
Indo_Gangetic_Plain,1867,90.75274308189228,7.024237619368202,-0.14428022526361264,0.14428022526361264,0.07995704218178837,0.9825536596857205
Indo_Gangetic_Plain,1868,93.96088417148243,9.924143834897535,-0.37401349056085603,0.37401349056085603,0.10371502823250747,0.8707787157601867
Indo_Gangetic_Plain,1869,93.06067102983742,10.204007411718415,-0.3426675114219464,0.3426675114219464,0.15063432184250125,0.45957646218413295
Indo_Gangetic_Plain,1870,93.00130722057295,8.489767123989246,-0.3043623932002929,0.3043623932002929,0.10360668407574569,0.871552412388212
Indo_Gangetic_Plain,1871,94.3250806198701,9.629983835013364,-0.016978599002042523,0.016978599002042523,0.16875374167301038,0.3228830719213176
Indo_Gangetic_Plain,1872,94.7823941605337,9.393514130918561,-0.14903185624418225,0.14903185624418225,0.10160785541091644,0.8854465215680009
Indo_Gangetic_Plain,1873,93.28945964795372,9.181201694691872,-0.1611436720798911,0.1611436720798911,0.09546159104591856,0.9232845285800735
Indo_Gangetic_Plain,1874,92.2343472448516,7.1864492944603935,0.054320562551269824,-0.054320562551269824,0.06787690586103298,0.9974894498835127
Indo_Gangetic_Plain,1875,90.41824381521488,7.531880267285546,-0.19787250527126227,0.19787250527126227,0.16549444287027393,0.34526619201525155
Indo_Gangetic_Plain,1876,92.88060505859939,9.190695262459975,-0.08223748261089345,0.08223748261089345,0.10223284172264524,0.8811809035381275
Indo_Gangetic_Plain,1877,89.32474287874508,11.491256201877247,-0.06643099069240546,0.06643099069240546,0.09356174589669668,0.9333853574591674
Indo_Gangetic_Plain,1878,92.63115949519778,10.711043993156562,-0.12680690424652086,0.12680690424652086,0.1123487552608946,0.8032470406424805
Indo_Gangetic_Plain,1879,97.20969137932826,9.056700747750646,-0.25931637438602295,0.25931637438602295,0.07259646917722867,0.9939947904486094
Indo_Gangetic_Plain,1880,92.4183635251373,9.287554673227735,-0.03305576520076933,0.03305576520076933,0.05720501364916408,0.999852984348565
Indo_Gangetic_Plain,1881,94.89777408591219,8.52338726901677,-0.15536809265967644,0.15536809265967644,0.11964472321601183,0.7394295036510771
Indo_Gangetic_Plain,1882,92.3410514842848,9.784547037034628,-0.43117569053137145,0.43117569053137145,0.09064125424804959,0.9473688765640502
Indo_Gangetic_Plain,1883,90.32782538063488,8.692174164484449,0.05040410887944636,-0.05040410887944636,0.11614795892752783,0.7705804994088127
Indo_Gangetic_Plain,1884,91.94291558350363,10.233059460146503,-0.28843635844633647,0.28843635844633647,0.12100527860577015,0.7270971233820018
Indo_Gangetic_Plain,1885,92.59487612184786,9.928066645271494,-0.4405880487242976,0.4405880487242976,0.07921516534645556,0.9841209480623152
Indo_Gangetic_Plain,1886,89.7689280285633,9.310889440736208,-0.20341530959277515,0.20341530959277515,0.07660535302010563,0.9888480391644053
Indo_Gangetic_Plain,1887,94.35201955275812,7.045832022013357,-0.055808038401740964,0.055808038401740964,0.10115933300608382,0.8884624037188078
Indo_Gangetic_Plain,1888,93.82833366603424,10.748503796896388,-0.3966721829756472,0.3966721829756472,0.09899423042099631,0.9024707025106801
Indo_Gangetic_Plain,1889,92.62959215496124,6.644591549048463,-0.08311829096760828,0.08311829096760828,0.08378016575870006,0.9727641381492164
Indo_Gangetic_Plain,1890,88.04457065606039,11.311150139169744,-0.17994625885321483,0.17994625885321483,0.09803608303056499,0.908371038979237
Indo_Gangetic_Plain,1891,91.8767201881189,8.05698257668735,-0.3404373407992051,0.3404373407992051,0.05042964381054327,0.9999910374636466
Indo_Gangetic_Plain,1892,94.49886014141127,8.07881339246596,-0.16449612686470394,0.16449612686470394,0.1122448362996693,0.8041195784152013
Indo_Gangetic_Plain,1893,92.90836712276008,8.905274586338386,-0.12406011717270053,0.12406011717270053,0.06521085530116183,0.998590949895939
Indo_Gangetic_Plain,1894,92.24800172960832,11.872764085715495,-0.5893753201540233,0.5893753201540233,0.15101188558633405,0.45643881569205513
Indo_Gangetic_Plain,1895,91.37806464542821,10.480062930045982,-0.16013929226858054,0.16013929226858054,0.10045935618875973,0.8930919885182361
Indo_Gangetic_Plain,1896,90.26278870815055,7.78625564988721,-0.09218996950779185,0.09218996950779185,0.07727526072411894,0.9877469468576251
Indo_Gangetic_Plain,1897,91.65778493146138,8.953673734030355,-0.1419657916018553,0.1419657916018553,0.10614121138203703,0.8529290856533035
Indo_Gangetic_Plain,1898,93.86303723269901,6.446822529131731,-0.25237468007654446,0.25237468007654446,0.0930995602252308,0.9357238728005316
Indo_Gangetic_Plain,1899,90.32375480785076,7.945437424169044,-0.10308262279271496,0.10308262279271496,0.09929200823785689,0.9005991564406169
Indo_Gangetic_Plain,1900,90.98248178842022,8.251997246777794,-0.07451875605616542,0.07451875605616542,0.10076895222142468,0.8910560323864001
Indo_Gangetic_Plain,1901,90.18751667033241,9.252218202318234,-0.1824645956644578,0.1824645956644578,0.05790827299349932,0.9998137367968453
Indo_Gangetic_Plain,1902,94.89960374501081,11.288912031550392,-0.3894528866548428,0.3894528866548428,0.09085668313311124,0.9464021063150624
Indo_Gangetic_Plain,1903,87.39442666686793,8.04480996095593,0.05551335784303479,-0.05551335784303479,0.11978343328417557,0.7381769157407404
Indo_Gangetic_Plain,1904,90.63463906369638,7.911254860128478,-0.29960104390414855,0.29960104390414855,0.07557209955519872,0.9904031856830712
Indo_Gangetic_Plain,1905,92.55806899606004,9.764033120952682,-0.4734236296021145,0.4734236296021145,0.08784287101238386,0.9589845849426717
Indo_Gangetic_Plain,1906,91.70284710519483,10.804237198522149,-0.22506283653051723,0.22506283653051723,0.10369242761089581,0.8709402795142109
Indo_Gangetic_Plain,1907,89.80072610446784,11.91839638171544,-0.4618772912540753,0.4618772912540753,0.10363839795376728,0.8713261542278472
Indo_Gangetic_Plain,1908,92.61485137903517,8.020900015247307,-0.00014549904589097233,0.00014549904589097233,0.09307848925931847,0.9358293677654979
Indo_Gangetic_Plain,1909,93.01299674887679,10.47014671492417,-0.29835337411215734,0.29835337411215734,0.08461735181208996,0.9702177882379746
Indo_Gangetic_Plain,1910,96.29675061346398,8.97678252492183,-0.5288267706456291,0.5288267706456291,0.13667197307309709,0.5823166140444804
Indo_Gangetic_Plain,1911,94.87205230462186,8.257025334556381,-0.44882363888771304,0.44882363888771304,0.07876184962566912,0.9850284301103065
Indo_Gangetic_Plain,1912,94.3186868983314,7.3796965321378165,-0.1751607981977789,0.1751607981977789,0.14028415575264064,0.5494984060005748
Indo_Gangetic_Plain,1913,87.55815328199921,10.002559446390245,-0.1172387566256411,0.1172387566256411,0.11767770202625782,0.757061057519089
Indo_Gangetic_Plain,1914,92.79739572905007,9.721239633248711,-0.47968364616849873,0.47968364616849873,0.11517965385957674,0.7790379307384333
Indo_Gangetic_Plain,1915,92.11715399804424,10.421559983778593,-0.2867245353300351,0.2867245353300351,0.09710224926737676,0.9139406683734833
Indo_Gangetic_Plain,1916,93.05061634662039,11.139621872108094,-0.17981691314467485,0.17981691314467485,0.11439663195414523,0.7858146897148107
Indo_Gangetic_Plain,1917,93.41313799155947,9.935145522232855,-0.2443973503204639,0.2443973503204639,0.09983282012248917,0.8971547816445542
Indo_Gangetic_Plain,1918,92.7153842859174,6.308065328376354,0.0243315110898858,-0.0243315110898858,0.07512922503970976,0.991018622387016
Indo_Gangetic_Plain,1919,94.45215375594013,9.99594619157305,-0.47429294566225444,0.47429294566225444,0.125663096475082,0.684281006591996
Indo_Gangetic_Plain,1920,90.26378164667278,8.566214167013914,-0.014962070964577811,0.014962070964577811,0.1117870913257335,0.8079482374827314
Indo_Gangetic_Plain,1921,94.4696400624533,10.495892429126908,-0.3026206607846761,0.3026206607846761,0.07631778023655339,0.9892980123744392
Indo_Gangetic_Plain,1922,90.43652549462274,9.28507931216873,-0.17653671247057928,0.17653671247057928,0.09975235986143616,0.8976709112182243
Indo_Gangetic_Plain,1923,96.61656764541574,10.235163220987733,-0.5575463977730439,0.5575463977730439,0.11516778872147493,0.779141046293377
