region,year,PR_gev
Indo_Gangetic_Plain,1894,5.149308937666762
Indo_Gangetic_Plain,1895,0.2727866529372275
Indo_Gangetic_Plain,1896,2.3693869764302655
Indo_Gangetic_Plain,1897,1.7022016859574534
Indo_Gangetic_Plain,1898,6.263204879679242
Indo_Gangetic_Plain,1899,1.2283383008262412
Indo_Gangetic_Plain,1900,1.1417509798697096
Indo_Gangetic_Plain,1901,0.8185875004846251
Indo_Gangetic_Plain,1902,0.9768561363279716
Indo_Gangetic_Plain,1903,0.10262879017079177
Indo_Gangetic_Plain,1904,0.0
Indo_Gangetic_Plain,1905,2.750795154590237
Indo_Gangetic_Plain,1906,0.35083173839116977
Indo_Gangetic_Plain,1907,1.2162545570722119
Indo_Gangetic_Plain,1908,0.5852621364950027
Indo_Gangetic_Plain,1909,0.8398882425066418
Indo_Gangetic_Plain,1910,1.0569592487735886
Indo_Gangetic_Plain,1911,4.749410219258027
Indo_Gangetic_Plain,1912,1.4665271448162371
Indo_Gangetic_Plain,1913,0.9587560688700772
Indo_Gangetic_Plain,1914,5.644630284404697
Indo_Gangetic_Plain,1915,1.4071761342796685
Indo_Gangetic_Plain,1916,0.6908366942759808
Indo_Gangetic_Plain,1917,0.19010009798209276
Indo_Gangetic_Plain,1918,1.4713988794288002
Indo_Gangetic_Plain,1919,3.1675475618452293
Indo_Gangetic_Plain,1920,0.9094663388931503
Indo_Gangetic_Plain,1921,0.6222138822207393
Indo_Gangetic_Plain,1922,0.3035458289518473
Indo_Gangetic_Plain,1923,2.0873625457054454
Indo_Gangetic_Plain,1924,1.1604579939731545
Indo_Gangetic_Plain,1925,1.2360840663211745
Indo_Gangetic_Plain,1926,0.11984554406094285
Indo_Gangetic_Plain,1927,0.24524664405796304
Indo_Gangetic_Plain,1928,1.465129045714031
Indo_Gangetic_Plain,1929,
Indo_Gangetic_Plain,1930,1.71244949978496
Indo_Gangetic_Plain,1931,0.3201785293495115
Indo_Gangetic_Plain,1932,1.920904892376101
Indo_Gangetic_Plain,1933,0.2093298535292901
Indo_Gangetic_Plain,1934,0.683767485587236
Indo_Gangetic_Plain,1935,1.2279140626336738
Indo_Gangetic_Plain,1936,0.2929984772814832
Indo_Gangetic_Plain,1937,0.7298069769106912
Indo_Gangetic_Plain,1938,1.8419293837692952
Indo_Gangetic_Plain,1939,0.5264265490845331
Indo_Gangetic_Plain,1940,1.4265301767999155
Indo_Gangetic_Plain,1941,1.8080184550998175
Indo_Gangetic_Plain,1942,18.36914658497307
Indo_Gangetic_Plain,1943,0.7873576553284617
Indo_Gangetic_Plain,1944,0.7226444719300616
Indo_Gangetic_Plain,1945,1.3645307195198857
Indo_Gangetic_Plain,1946,0.3259556642020075
Indo_Gangetic_Plain,1947,0.8392789462346697
Indo_Gangetic_Plain,1948,0.8409364259939487
Indo_Gangetic_Plain,1949,0.5948723930086857
Indo_Gangetic_Plain,1950,0.9966395639469483
Indo_Gangetic_Plain,1951,0.3207855778105624
Indo_Gangetic_Plain,1952,0.934219316969709
Indo_Gangetic_Plain,1953,0.487646692634833
Indo_Gangetic_Plain,1954,2.071210825832336
Indo_Gangetic_Plain,1955,0.4378900622909358
Indo_Gangetic_Plain,1956,0.5116175827541473
Indo_Gangetic_Plain,1957,2.4995551835336665
Indo_Gangetic_Plain,1958,
Indo_Gangetic_Plain,1959,2.6339777823354935
Indo_Gangetic_Plain,1960,1.9867197250583506
Indo_Gangetic_Plain,1961,1.719753442314178
Indo_Gangetic_Plain,1962,3.5888558577306635
Indo_Gangetic_Plain,1963,1.0000340415906988
Indo_Gangetic_Plain,1964,0.6785567041665488
Indo_Gangetic_Plain,1965,0.1633891348302649
Indo_Gangetic_Plain,1966,0.5854922242314722
Indo_Gangetic_Plain,1967,0.22737449499147505
Indo_Gangetic_Plain,1968,2.2537200830082593
Indo_Gangetic_Plain,1969,1.1273119823313538
Indo_Gangetic_Plain,1970,0.15556422208865578
Indo_Gangetic_Plain,1971,
Indo_Gangetic_Plain,1972,0.35323407866669815
Indo_Gangetic_Plain,1973,1.350683178059074
Indo_Gangetic_Plain,1974,1.390821429943063
Indo_Gangetic_Plain,1975,1.3574409095321278
Indo_Gangetic_Plain,1976,
Indo_Gangetic_Plain,1977,18.01417281574413
Indo_Gangetic_Plain,1978,0.8526615627163843
Indo_Gangetic_Plain,1979,0.09687430346904397
Indo_Gangetic_Plain,1980,1.154804353007967
Indo_Gangetic_Plain,1981,0.4172543035253253
Indo_Gangetic_Plain,1982,0.35039231742509597
Indo_Gangetic_Plain,1983,1.1834202606011208
Indo_Gangetic_Plain,1984,3.71509903802481
Indo_Gangetic_Plain,1985,0.0
Indo_Gangetic_Plain,1986,0.8152310021918858
Indo_Gangetic_Plain,1987,0.7781561342281825
Indo_Gangetic_Plain,1988,0.858536597554914
Indo_Gangetic_Plain,1989,0.7568124514966458
Indo_Gangetic_Plain,1990,0.4406089852240597
Indo_Gangetic_Plain,1991,2.2011934659862167
Indo_Gangetic_Plain,1992,0.3727532894883363
Indo_Gangetic_Plain,1993,1.275214358211515
Indo_Gangetic_Plain,1994,2.10408270109271
Indo_Gangetic_Plain,1995,1.0558459711581236
Indo_Gangetic_Plain,1996,0.8950872088735821
Indo_Gangetic_Plain,1997,0.5767678963368592
Indo_Gangetic_Plain,1998,0.7155781067267349
Indo_Gangetic_Plain,1999,1.3892946583895862
Indo_Gangetic_Plain,2000,0.7960196620008398
Indo_Gangetic_Plain,2001,0.7011776588035208
Indo_Gangetic_Plain,2002,0.8857669582633373
Indo_Gangetic_Plain,2003,2.756843971499713
Indo_Gangetic_Plain,2004,4.087191110262181
Indo_Gangetic_Plain,2005,2.424810610243372
Indo_Gangetic_Plain,2006,0.9118942859752516
Indo_Gangetic_Plain,2007,1.2545894043265593
Indo_Gangetic_Plain,2008,4.382554759270425
Indo_Gangetic_Plain,2009,3.554020613613459
Indo_Gangetic_Plain,2010,1.453777154927588
Indo_Gangetic_Plain,2011,1.6224881436380354
Indo_Gangetic_Plain,2012,1.4302358830670525
Indo_Gangetic_Plain,2013,1.349384679315753
Indo_Gangetic_Plain,2014,1.1120355036919658
Northeast,1860,0.5207698541296854
Northeast,1861,1.0990721305606963
Northeast,1862,30.18962519512597
Northeast,1863,0.9257994457160869
Northeast,1864,2.0561030859895606
Northeast,1865,1.253174128304215
Northeast,1866,0.417972908421026
Northeast,1867,0.6405984196916168
Northeast,1868,0.8223748482882749
Northeast,1869,0.673694759684286
Northeast,1870,2.3171018802591155
Northeast,1871,0.46399351638039005
Northeast,1872,1.1824278615560313
Northeast,1873,1.1172655092485364
Northeast,1874,0.9966075649902301
Northeast,1875,1.3529482750864774
Northeast,1876,19.521480202964216
Northeast,1877,1.3514359338052686
Northeast,1878,1.3368590016102209
Northeast,1879,1.5196201963567597
Northeast,1880,0.9397878239159227
Northeast,1881,4.379490760447752
Northeast,1882,1.6751012083729275
Northeast,1883,1.5967099578942052
Northeast,1884,0.5090448880427486
Northeast,1885,1.2696346162705316
Northeast,1886,
Northeast,1887,0.7767887052894913
Northeast,1888,1.7504360138340236
Northeast,1889,1.6727082261179282
Northeast,1890,0.9615796210956611
Northeast,1891,0.902430832430207
Northeast,1892,0.7831022676011534
Northeast,1893,1.27183252278835
Northeast,1894,1.3444275364251659
Northeast,1895,2.8627678814801096
Northeast,1896,0.2811054160269672
Northeast,1897,0.252432478487412
Northeast,1898,0.9507279864944924
Northeast,1899,2.856741493619902
Northeast,1900,1.5966933712902254
Northeast,1901,0.30326083982424856
Northeast,1902,0.32058106545193527
Northeast,1903,1.5091514476296435
Northeast,1904,0.5749707177094419
Northeast,1905,0.8821013810649849
Northeast,1906,0.5932352684000906
Northeast,1907,1.4054908703373061
Northeast,1908,1.7708348271441534
Northeast,1909,1.5329336690770545
Northeast,1910,1.1177414999319069
Northeast,1911,
Northeast,1912,0.7079356595923461
Northeast,1913,0.7219725248381429
Northeast,1914,0.4897520938230355
Northeast,1915,2.1228741596643927
Northeast,1916,0.4417246232442388
Northeast,1917,1.2197185676541797
Northeast,1918,3.460292885360642
Northeast,1919,1.1590568674257644
Northeast,1920,0.25677098640550045
Northeast,1921,0.5071810855915476
Northeast,1922,0.3121662585601199
Northeast,1923,2.087603283751767
Northeast,1924,1.8452054297516816
Northeast,1925,1.5133554975979688
Northeast,1926,2.112492549676506
Northeast,1927,0.9941112939895026
Northeast,1928,0.22870161269993253
Northeast,1929,6.925270120799454
Northeast,1930,0.6085497625850399
Northeast,1931,1.3643966491504194
Northeast,1932,1.832871721901611
Northeast,1933,1.2478202583134113
Northeast,1934,0.546134065171173
Northeast,1935,3.3328935906185735
Northeast,1936,8.811620899801747
Northeast,1937,1.1450820221137996
Northeast,1938,2.804062848564931
Northeast,1939,1.183039920855298
Northeast,1940,0.5988014219981374
Northeast,1941,0.5234694979901279
Northeast,1942,3.4819659793887974
Northeast,1943,0.6648436029810133
Northeast,1944,1.0007889048320466
Northeast,1945,0.7621554928497534
Northeast,1946,1.7381082221161852
Northeast,1947,2.0526901761366547
Northeast,1948,0.4833691783715706
Northeast,1949,0.7754607300180916
Northeast,1950,0.5607108535233877
Northeast,1951,0.6014488275271336
Northeast,1952,4.895140382306808
Northeast,1953,2.9365694546831462
Northeast,1954,3.883757367979549
Northeast,1955,1.745395164536416
Northeast,1956,1.5926046482839944
Northeast,1957,1.6384091902275328
Northeast,1958,0.6795083430549212
Northeast,1959,2.255695047127217
Northeast,1960,1.185624669052292
Northeast,1961,0.9958530473781168
Northeast,1962,0.8066593160731089
Northeast,1963,0.7509891801423483
Northeast,1964,1.5857926505190147
Northeast,1965,0.5335492802548031
Northeast,1966,2.5223435569203203
Northeast,1967,0.49181668260109407
Northeast,1968,1.0424099152476274
Northeast,1969,0.4894520739857859
Northeast,1970,2.6171677819285453
Northeast,1971,0.2918402732771598
Northeast,1972,4.028361274721116
Northeast,1973,1.1733118062883912
Northeast,1974,1244.839060613679
Northeast,1975,1.805554325596903
Northeast,1976,2.139991626947125
Northeast,1977,0.8592720450118749
Northeast,1978,3.2725094000096973
Northeast,1979,1.3663014815456265
Northeast,1980,4.572643663239877
Northeast,1981,1.6407198442877426
Northeast,1982,0.9146708140960675
Northeast,1983,1.0679965579368151
Northeast,1984,2.3189567565663856
Northeast,1985,3.1490464086052166
Northeast,1986,2.6720336857057294
Northeast,1987,0.749252057957369
Northeast,1988,1.9660884309641584
Northeast,1989,11.60277266232979
Northeast,1990,1.8247471918198255
Northeast,1991,1.4216853865890335
Northeast,1992,0.7699550922580476
Northeast,1993,4.8534358902398
Northeast,1994,1.432070072818587
Northeast,1995,2.759603171419638
Northeast,1996,1.693762920409377
Northeast,1997,1.3507920878493167
Northeast,1998,0.7435586619111636
Northeast,1999,9.075354830714014
Northeast,2000,0.6689496167258283
Northeast,2001,2.6345029933437982
Northeast,2002,1.124097873540441
Northeast,2003,1.0593934283607447
Northeast,2004,1.1899639857640518
Northeast,2005,1.069244093553102
Northeast,2006,0.9724713260461391
Northeast,2007,0.9066007203382167
Northeast,2008,0.9544587464743122
Northeast,2009,0.7836502413295368
Northeast,2010,0.8332728531108146
Northeast,2011,48.14811725504942
Northeast,2012,0.9512342796297635
Northeast,2013,1.2990457313411807
Northeast,2014,3.461291569254445
Western_Ghats,1860,1.2076515088041204
Western_Ghats,1861,1.8378524245136223
Western_Ghats,1862,0.6266495788347786
Western_Ghats,1863,1.4956034636598998
Western_Ghats,1864,1.6742793319392584
Western_Ghats,1865,3.110093054355946
Western_Ghats,1866,1.3848105248530702
Western_Ghats,1867,0.769180148962317
Western_Ghats,1868,1.0977620267094115
Western_Ghats,1869,0.7122052669571818
Western_Ghats,1870,1.1702339155792747
Western_Ghats,1871,1.8027787774476114
Western_Ghats,1872,1.8247682600148438
Western_Ghats,1873,1.7029664709917194
Western_Ghats,1874,1.0893790292075707
Western_Ghats,1875,0.8013769941716625
Western_Ghats,1876,1.2847169024349787
Western_Ghats,1877,0.6327700942807857
Western_Ghats,1878,0.3751259016704818
Western_Ghats,1879,0.4215089033094695
Western_Ghats,1880,0.8722156987020212
Western_Ghats,1881,0.943044164729275
Western_Ghats,1882,0.8851081339610578
Western_Ghats,1883,4.452356352655308
Western_Ghats,1884,0.6234720629935374
Western_Ghats,1885,0.4998212680847445
Western_Ghats,1886,0.7984216772001204
Western_Ghats,1887,0.7562478448023856
Western_Ghats,1888,0.6634094880087577
Western_Ghats,1889,0.1375293575623735
Western_Ghats,1890,1.4134586051318836
Western_Ghats,1891,1.2524509894488163
Western_Ghats,1892,0.7046901714933651
Western_Ghats,1893,0.35499974578819543
Western_Ghats,1894,1.4863461409219187
Western_Ghats,1895,0.6642763223763823
Western_Ghats,1896,24.17708145391318
Western_Ghats,1897,5.562544378883371
Western_Ghats,1898,1.4012897260959079
Western_Ghats,1899,1.0954468285300196
Western_Ghats,1900,1.8106844556057193
Western_Ghats,1901,1.1201132727342855
Western_Ghats,1902,3.072746183635939
Western_Ghats,1903,1.503073276966715
Western_Ghats,1904,1.8086849519804997
Western_Ghats,1905,1.0135195671591934
Western_Ghats,1906,0.9113082571211025
Western_Ghats,1907,1.7289265632514799
Western_Ghats,1908,0.6556580729110991
Western_Ghats,1909,0.8989120156690019
Western_Ghats,1910,8.032754628912478
Western_Ghats,1911,0.8634634272292708
Western_Ghats,1912,1.3415121380426627
Western_Ghats,1913,0.6887340524809028
Western_Ghats,1914,0.8168300373993761
Western_Ghats,1915,0.16162057428541202
Western_Ghats,1916,2.536084700987893
Western_Ghats,1917,1.0741017900593297
Western_Ghats,1918,0.7537910069808142
Western_Ghats,1919,0.8857661372736877
Western_Ghats,1920,0.7131592360778648
Western_Ghats,1921,1.0574810112221082
Western_Ghats,1922,2.1030279405420793
Western_Ghats,1923,1.0386588071051706
Western_Ghats,1924,0.3157247716896673
Western_Ghats,1925,1.3321393834209396
Western_Ghats,1926,0.4801325598897418
Western_Ghats,1927,0.8830050505592325
Western_Ghats,1928,0.8685214924479205
Western_Ghats,1929,0.9923067949362366
Western_Ghats,1930,3.5608556685126853
Western_Ghats,1931,1.3224095113738714
Western_Ghats,1932,1.4085675482147368
Western_Ghats,1933,0.32921935663787305
Western_Ghats,1934,1.0139323379206189
Western_Ghats,1935,1.3031816040046282
Western_Ghats,1936,0.5253153598943316
Western_Ghats,1937,1.3470439468313558
Western_Ghats,1938,6.362808028440054
Western_Ghats,1939,1.2372856791066826
Western_Ghats,1940,1.981931293783881
Western_Ghats,1941,1.3379122753314048
Western_Ghats,1942,0.2202648111763015
Western_Ghats,1943,0.4185504237108658
Western_Ghats,1944,0.7295432621402338
Western_Ghats,1945,1.20648958843894
Western_Ghats,1946,0.6514115755420005
Western_Ghats,1947,0.8099628799840343
Western_Ghats,1948,1.6921425795424452
Western_Ghats,1949,1.0203582287779194
Western_Ghats,1950,2.3053263278458256
Western_Ghats,1951,0.13229545208364782
Western_Ghats,1952,0.664732056410898
Western_Ghats,1953,2.4334913463862
Western_Ghats,1954,2.2499841860731498
Western_Ghats,1955,1.5013894037734792
Western_Ghats,1956,0.3361304187317805
Western_Ghats,1957,1.9015285820371677
Western_Ghats,1958,35.57259188169759
Western_Ghats,1959,1.0336996010366217
Western_Ghats,1960,0.710690371323133
Western_Ghats,1961,1.280648963438267
Western_Ghats,1962,0.5251240681746576
Western_Ghats,1963,0.9087394780492131
Western_Ghats,1964,0.05062137825763301
Western_Ghats,1965,0.21236035103922432
Western_Ghats,1966,1.6098671987432138
Western_Ghats,1967,1.9039203858188676
Western_Ghats,1968,9.709597460636232
Western_Ghats,1969,0.17062733502520136
Western_Ghats,1970,3.160484238627387
Western_Ghats,1971,2.7496586886523846
Western_Ghats,1972,0.0002917095593430065
Western_Ghats,1973,0.6396062303053145
Western_Ghats,1974,0.7110793879402236
Western_Ghats,1975,0.2706965654082742
Western_Ghats,1976,0.6460794849574147
Western_Ghats,1977,2.6293338845606256
Western_Ghats,1978,2.455268578556034
Western_Ghats,1979,1.4918160363093782
Western_Ghats,1980,0.35536401495582226
Western_Ghats,1981,2.067237189936429
Western_Ghats,1982,0.6542100292527631
Western_Ghats,1983,
Western_Ghats,1984,1.212892333336704
Western_Ghats,1985,1.7319270240671778
Western_Ghats,1986,1.7304632369124562
Western_Ghats,1987,1.4379466999003412
Western_Ghats,1988,2.8620870892747927
Western_Ghats,1989,2.073627537854335
Western_Ghats,1990,32.77735820826574
Western_Ghats,1991,1.654320273116836
Western_Ghats,1992,0.4961048537013442
Western_Ghats,1993,1.6420111842797418
Western_Ghats,1994,0.980159773042253
Western_Ghats,1995,1.5913953386378106
Western_Ghats,1996,1.544966401761127
Western_Ghats,1997,0.490520443733947
Western_Ghats,1998,1.4707540782871091
Western_Ghats,1999,0.7492352456187164
Western_Ghats,2000,5.630811604405127
Western_Ghats,2001,1.1522364644075513
Western_Ghats,2002,1.4986034496246303
Western_Ghats,2003,1.473012308127391
Western_Ghats,2004,2.559192883924625
Western_Ghats,2005,0.8404717376514287
Western_Ghats,2006,2.370043372799329
Western_Ghats,2007,4.824864171400179
Western_Ghats,2008,1.7380179409733347
Western_Ghats,2009,0.7551243728629483
Western_Ghats,2010,1.7373508476584283
Western_Ghats,2011,1.289165285674175
Western_Ghats,2012,0.7916954006267475
Western_Ghats,2013,1.6505570664303344
Western_Ghats,2014,0.9487191833851233
