region,year,location,scale,shape,n
Central_India,1959,115.29159401919048,8.2765195667499,-0.20492352205387357,150
Central_India,1960,114.7594053056718,8.693571310549718,-0.1258861800194101,150
Central_India,1961,113.92078397788109,8.94292197461597,-0.12614339043613684,150
Central_India,1962,113.83663247938362,8.854935176749908,-0.09313446524159011,150
Central_India,1963,113.7907980726246,8.719444600847854,-0.08848707921812611,150
Central_India,1964,113.41553951323934,8.486350747882693,-0.07813301804218252,150
Central_India,1965,113.41769648067117,8.63409925771861,-0.17829938395319708,150
Central_India,1966,113.95534379522198,8.536980212926284,-0.1911297183740459,150
Central_India,1967,113.45923998338927,8.68609744298412,-0.2424608850331016,150
Central_India,1968,113.15259125452414,8.649397176927538,-0.18307674940060556,150
Central_India,1969,113.6998355352753,8.76370796280109,-0.20468932445168694,150
Central_India,1970,114.40763843133627,9.003221249832842,-0.2523960263601542,150
Central_India,1971,114.04672191500507,8.96976629005051,-0.2268546249181813,150
Central_India,1972,114.24991492605751,8.572687611717578,-0.19813252455627037,150
Central_India,1973,114.24365350639883,9.522112953329017,-0.17595428336776098,150
Central_India,1974,113.88431901213636,10.107037103190933,-0.16269514533192236,150
Central_India,1975,113.57518726887223,9.9308814462027,-0.10461503743384813,150
Central_India,1976,113.92067906508876,9.97643457979675,-0.10901931781380003,150
Central_India,1977,114.40323058354369,9.987429354191843,-0.1274064618628024,150
Central_India,1978,113.2667668382274,9.559344854925719,-0.10373359400019735,150
Central_India,1979,113.28989013410973,9.344460206947097,-0.09724900888371019,150
Central_India,1980,113.28570798295854,9.25193213626158,-0.12000486081731312,150
Central_India,1981,112.58237919948324,9.28011055186688,-0.11544060627551725,150
Central_India,1982,111.51359203871183,10.041230587330592,-0.10435620014058207,150
Central_India,1983,112.06770382836154,9.995890134966338,-0.11748254414331288,150
Central_India,1984,112.62878079430703,9.899604847231863,-0.1668164743231621,150
Central_India,1985,112.58997598846548,9.68254244531985,-0.15453464726909277,150
Central_India,1986,113.35712200436092,10.347048357413492,-0.20282634142197326,150
Central_India,1987,114.80350716539378,9.829087468272046,-0.24975961188318035,150
Central_India,1988,114.72577585107233,9.280684577145355,-0.22422956388468096,150
Central_India,1989,114.81867811875262,9.631658160404408,-0.240603832757539,150
Central_India,1990,114.62177055066637,10.256384651128789,-0.2851710919292292,150
Central_India,1991,114.42589755641791,9.69661990822505,-0.27234431356140953,150
Central_India,1992,113.92272466366606,9.585377361174267,-0.27989423290408466,150
Central_India,1993,113.41851064182875,9.812250325365845,-0.26673765438114605,150
Central_India,1994,112.83125693868945,9.387372749838804,-0.24888339838465384,150
Central_India,1995,113.40849808006759,9.182706558323527,-0.19807359944575592,150
Central_India,1996,113.7052567139948,9.136144168842527,-0.19116150902995932,150
Central_India,1997,113.60663113682753,9.666587613450474,-0.2096815519386177,150
Central_India,1998,115.15609867018333,9.500297828670927,-0.2449548152456804,150
Central_India,1999,115.19687445469893,9.505346030791735,-0.2479212582141584,150
Central_India,2000,114.88507655491836,9.126173402252082,-0.2558985045374084,150
Central_India,2001,114.95164277654673,9.174816037590624,-0.2258013989383492,150
Central_India,2002,115.19386096461395,8.265266529199607,-0.19315870347576228,150
Central_India,2003,114.10624583865618,8.676195448377339,-0.19672116501819373,150
Central_India,2004,114.20745006365802,9.094749575362902,-0.20944828077709374,150
Central_India,2005,115.16502029638642,9.424213318361193,-0.181460254115221,150
Central_India,2006,114.67322179989543,9.153698569412565,-0.14022231600567076,150
Central_India,2007,115.25102284520312,9.400549813087075,-0.12172232330444528,150
Central_India,2008,115.68469797278176,9.931815277550005,-0.16778142898191428,150
Central_India,2009,115.46369478670903,9.520879647378024,-0.15599155388291597,150
Central_India,2010,114.21806912672807,9.15350194549932,-0.14560464546208962,150
Central_India,2011,114.79246040177627,9.42152100902997,-0.15289429406926164,150
Central_India,2012,114.01888087022377,9.93364530648255,-0.1713965378186627,150
Central_India,2013,114.0429215967468,9.51193049532835,-0.13618798349044303,120
Central_India,2014,114.61788016251202,10.091876876113293,-0.1412551907096281,90
Indo_Gangetic_Plain,1860,91.42209280724498,9.918773202870183,-0.29804694716815,150
Indo_Gangetic_Plain,1861,91.89076909490858,9.807159645994883,-0.2651047420118555,150
Indo_Gangetic_Plain,1862,92.35307330313219,9.936317006047014,-0.2175286705284788,150
Indo_Gangetic_Plain,1863,92.81801525970077,8.818978428967913,-0.17299764696022696,150
Indo_Gangetic_Plain,1864,92.35240696745336,7.244683129417238,-0.04554141875107537,150
Indo_Gangetic_Plain,1865,92.297751442529,7.466109477934049,-0.06525862466117474,150
Indo_Gangetic_Plain,1866,92.25671959706307,8.08694294995297,-0.14677610672569402,150
Indo_Gangetic_Plain,1867,92.52783810010945,8.642673414724563,-0.2728914741560481,150
Indo_Gangetic_Plain,1868,92.59599651919524,8.780628243672995,-0.28305797144007505,150
Indo_Gangetic_Plain,1869,92.40670076730382,9.234382136393556,-0.12237121077507193,150
Indo_Gangetic_Plain,1870,93.28706280916916,9.659920015032249,-0.13376614758669794,150
Indo_Gangetic_Plain,1871,93.31014636639165,9.507478454536658,-0.12125451008370894,150
Indo_Gangetic_Plain,1872,93.34521199854262,8.899790940811007,-0.08366157140060258,150
Indo_Gangetic_Plain,1873,92.83285637782254,8.795889113997344,-0.07383331114981602,150
Indo_Gangetic_Plain,1874,92.67703476536303,8.715408393178317,-0.11498241216075628,150
Indo_Gangetic_Plain,1875,91.60569037169019,9.369441484555654,-0.10662586128078777,150
Indo_Gangetic_Plain,1876,91.45986658447424,9.626909360783902,-0.09824778764239639,150
Indo_Gangetic_Plain,1877,92.28935365022534,10.083583100539457,-0.13467791635492496,150
Indo_Gangetic_Plain,1878,92.9128429233248,10.493138701505531,-0.13662048320745263,150
Indo_Gangetic_Plain,1879,93.29180348816944,10.419700515048618,-0.1490890374135689,150
Indo_Gangetic_Plain,1880,93.76689124544069,9.853007432899277,-0.19032708203978027,150
Indo_Gangetic_Plain,1881,93.12169899993592,9.485133374625656,-0.12331211223773042,150
Indo_Gangetic_Plain,1882,92.05010829402912,9.528063945056953,-0.11660324474911463,150
Indo_Gangetic_Plain,1883,91.80836239534048,9.571781208732572,-0.14247044406674061,150
Indo_Gangetic_Plain,1884,90.74412289679321,9.548844261285867,-0.13663458434756864,150
Indo_Gangetic_Plain,1885,91.39774476204721,9.35683228527576,-0.12901698253360172,150
Indo_Gangetic_Plain,1886,92.42788562958252,9.776354436326148,-0.2872062370608828,150
Indo_Gangetic_Plain,1887,92.61742321195675,9.215898867434158,-0.2692637474132473,150
Indo_Gangetic_Plain,1888,91.82815739824365,9.82328627489536,-0.25120495878630983,150
Indo_Gangetic_Plain,1889,92.15067667925578,9.499843802054913,-0.2540209981670806,150
Indo_Gangetic_Plain,1890,92.02354036843747,9.5102975981464,-0.23657861379488468,150
Indo_Gangetic_Plain,1891,91.99046853209728,9.28220658526796,-0.21013642199534455,150
Indo_Gangetic_Plain,1892,91.67963783219041,10.338075449222519,-0.2671866371471242,150
Indo_Gangetic_Plain,1893,92.36207363037711,10.019595401187647,-0.25723964692344203,150
Indo_Gangetic_Plain,1894,92.21972540531151,10.118943767115756,-0.2523325972866648,150
Indo_Gangetic_Plain,1895,91.70055563041291,10.197464619880103,-0.24923151994903053,150
Indo_Gangetic_Plain,1896,91.805021672994,9.789825832670036,-0.2634190746214882,150
Indo_Gangetic_Plain,1897,91.4294138016856,8.53719576907893,-0.14616195751072336,150
Indo_Gangetic_Plain,1898,91.35358985567024,8.044986514996488,-0.12348692117409579,150
Indo_Gangetic_Plain,1899,91.33435138787408,8.38202270941884,-0.14352843088970746,150
Indo_Gangetic_Plain,1900,91.82992419904548,8.913209173424324,-0.18020346197575687,150
Indo_Gangetic_Plain,1901,90.60348318578716,9.251863764832176,-0.13977688481673545,150
Indo_Gangetic_Plain,1902,90.53496355366377,9.171984437694608,-0.14684421518798238,150
Indo_Gangetic_Plain,1903,90.74034025236796,9.467815950802692,-0.20183684250449724,150
Indo_Gangetic_Plain,1904,91.02094499946085,9.776624000413307,-0.20693792689599655,150
Indo_Gangetic_Plain,1905,90.0765315648058,10.092064470848356,-0.23529355143906294,150
Indo_Gangetic_Plain,1906,90.73701845100952,10.071425778632655,-0.17534723456162704,150
Indo_Gangetic_Plain,1907,91.26665438716282,10.531711300186146,-0.18849000075430006,150
Indo_Gangetic_Plain,1908,92.00084666946594,10.712675451849616,-0.20283166431248725,150
Indo_Gangetic_Plain,1909,92.42310618307818,10.280635180489067,-0.20011108908414388,150
Indo_Gangetic_Plain,1910,93.62231450366787,9.078664363793536,-0.17098736920336868,150
Indo_Gangetic_Plain,1911,93.15705771636323,9.790073771399953,-0.3261893411457082,150
Indo_Gangetic_Plain,1912,92.96904249730011,9.571024591813565,-0.33381382552344546,150
Indo_Gangetic_Plain,1913,92.21184176620991,9.670469756602825,-0.2964858270356414,150
Indo_Gangetic_Plain,1914,91.65683520556331,10.108808853804536,-0.20854601353814167,150
Indo_Gangetic_Plain,1915,91.47574504633815,10.435259204280646,-0.2111560415506517,150
Indo_Gangetic_Plain,1916,92.55714568643754,9.731706242672885,-0.20087193626008237,150
Indo_Gangetic_Plain,1917,92.87000731217913,9.644446177091854,-0.1948006166515488,150
Indo_Gangetic_Plain,1918,92.34819740006039,9.20205595645728,-0.11206224689303365,150
Indo_Gangetic_Plain,1919,92.51927717318807,8.975335467619232,-0.11405141415097192,150
Indo_Gangetic_Plain,1920,91.96131805268284,8.93232051224281,-0.11012202085453196,150
Indo_Gangetic_Plain,1921,92.32081363797396,9.413274083592242,-0.13338773834721263,150
Indo_Gangetic_Plain,1922,92.30955001698399,9.221174734522336,-0.11786407239870858,150
Indo_Gangetic_Plain,1923,93.76854084078948,9.305741719506543,-0.2444453780725223,150
Indo_Gangetic_Plain,1924,93.08508847234943,9.355281368746404,-0.25439501893800864,150
Indo_Gangetic_Plain,1925,93.84921619954302,9.593524576284572,-0.18066270886477914,150
Indo_Gangetic_Plain,1926,93.96545382227251,9.312607937855562,-0.15124136316935696,150
Indo_Gangetic_Plain,1927,93.40659671405362,9.544777028901386,-0.1646486714522074,150
Indo_Gangetic_Plain,1928,93.06322139950234,9.61618055158346,-0.1587030053195646,150
Indo_Gangetic_Plain,1929,93.05291488151066,9.58795482445026,-0.1582569383903825,150
Indo_Gangetic_Plain,1930,92.4074924423605,9.390812678834116,-0.1962453990533508,150
Indo_Gangetic_Plain,1931,91.91422160001147,9.395823768380055,-0.20959880157535754,150
Indo_Gangetic_Plain,1932,92.92331488029073,9.507165996015427,-0.22282194478027484,150
Indo_Gangetic_Plain,1933,92.4517740927355,9.690449295628916,-0.20355402255256916,150
Indo_Gangetic_Plain,1934,92.89372130341155,10.284661558507228,-0.21065201697788571,150
Indo_Gangetic_Plain,1935,92.57983951132236,11.063023104512364,-0.23822067640171934,150
Indo_Gangetic_Plain,1936,92.79468807207715,10.890426567065443,-0.24923253401084094,150
Indo_Gangetic_Plain,1937,92.28443578711921,11.13204965770218,-0.24949582117101365,150
Indo_Gangetic_Plain,1938,93.14255943383867,11.071827318039515,-0.2705006250386084,150
Indo_Gangetic_Plain,1939,93.34977439689715,10.35419513982199,-0.26991519240633566,150
Indo_Gangetic_Plain,1940,93.57268962403904,8.74796360143409,-0.2035971544638463,150
Indo_Gangetic_Plain,1941,93.37535918143423,8.969284635695796,-0.19765468492389965,150
Indo_Gangetic_Plain,1942,93.42889489869566,8.220239746732613,-0.12227305162559246,150
Indo_Gangetic_Plain,1943,92.8900255011967,8.300327773583927,-0.135445882486051,150
Indo_Gangetic_Plain,1944,93.07969830593194,9.80034862095314,-0.20686786270071522,150
Indo_Gangetic_Plain,1945,93.59610617691536,10.42709152008716,-0.18196130595075738,150
Indo_Gangetic_Plain,1946,93.64683659163107,10.653390598748512,-0.1934800923607196,150
Indo_Gangetic_Plain,1947,93.50138964485733,10.86050907693141,-0.20994296741572227,150
Indo_Gangetic_Plain,1948,94.0193747012056,10.88039503802834,-0.21922842852640395,150
Indo_Gangetic_Plain,1949,93.99468706843011,9.445967815061199,-0.16532111671943217,150
Indo_Gangetic_Plain,1950,94.2323716918422,9.416399773058107,-0.2000782896065078,150
Indo_Gangetic_Plain,1951,93.75137478988569,9.818145613271895,-0.10346381092002546,150
Indo_Gangetic_Plain,1952,93.01232595333931,10.025305122117896,-0.1012801286069416,150
Indo_Gangetic_Plain,1953,92.6474937504916,10.124468952033059,-0.10313337126931282,150
Indo_Gangetic_Plain,1954,92.65627082925438,10.738734641395633,-0.11783599972685171,150
Indo_Gangetic_Plain,1955,92.39900836587724,10.438145405294701,-0.11339401851294942,150
Indo_Gangetic_Plain,1956,92.99151452097792,9.345679351281222,-0.22389630764567323,150
Indo_Gangetic_Plain,1957,93.9434051810675,8.541596914094741,-0.23273523074896596,150
Indo_Gangetic_Plain,1958,93.87408486795567,7.973937852849614,-0.16627226220007046,150
Indo_Gangetic_Plain,1959,93.37939741564071,7.441329231403076,-0.12951786748298674,150
Indo_Gangetic_Plain,1960,92.74761827055478,6.987003877851335,-0.1049866793375289,150
Indo_Gangetic_Plain,1961,92.20104065295845,8.108621587104176,-0.14044204169931196,150
Indo_Gangetic_Plain,1962,91.67860324943894,8.23550492955621,-0.10020485533703588,150
Indo_Gangetic_Plain,1963,92.25734821933288,8.799165273117584,-0.11127263880136748,150
Indo_Gangetic_Plain,1964,92.82450491138447,8.775082700761917,-0.13075497037445138,150
Indo_Gangetic_Plain,1965,92.7025861948957,10.018672202350686,-0.18698426426347575,150
Indo_Gangetic_Plain,1966,93.9105908242044,9.706389466001255,-0.1973553794050347,150
Indo_Gangetic_Plain,1967,93.96210978656222,10.248627881867815,-0.24556350229522633,150
Indo_Gangetic_Plain,1968,93.77960317898828,10.19419242320534,-0.3156544806650139,150
Indo_Gangetic_Plain,1969,93.19796361106862,9.840705332466985,-0.29342169974327614,150
Indo_Gangetic_Plain,1970,93.44665109668838,9.40398654803256,-0.2683439741952439,150
Indo_Gangetic_Plain,1971,91.70591704918377,9.781358078383,-0.21019921494302202,150
Indo_Gangetic_Plain,1972,91.76531990889703,8.946214301012358,-0.1865799464716561,150
Indo_Gangetic_Plain,1973,90.93172792078819,8.961384516693588,-0.08755632861570872,150
Indo_Gangetic_Plain,1974,90.62163341329466,9.3449055229563,-0.09592861730062693,150
Indo_Gangetic_Plain,1975,90.9794820979601,9.367898143735989,-0.1290505303376268,150
Indo_Gangetic_Plain,1976,91.73893147363148,9.163990490316142,-0.15775928774348574,150
Indo_Gangetic_Plain,1977,91.72468884492339,9.67312948549338,-0.16175227575898612,150
Indo_Gangetic_Plain,1978,91.6460717153862,9.611553615911962,-0.16375369235639176,150
Indo_Gangetic_Plain,1979,91.98630525375046,9.57908513215833,-0.10841083800038129,150
Indo_Gangetic_Plain,1980,92.29495450116572,9.642472423556463,-0.10479373265255487,150
Indo_Gangetic_Plain,1981,91.41578770403544,9.944958891085918,-0.10252004971780426,150
Indo_Gangetic_Plain,1982,90.6378991770252,11.128892946940553,-0.15709656988575965,150
Indo_Gangetic_Plain,1983,90.72005277000173,10.909443643371057,-0.16750872877825107,150
Indo_Gangetic_Plain,1984,91.11958461970653,11.024708700083906,-0.2815196582480455,150
Indo_Gangetic_Plain,1985,90.72927315365646,11.200320756172076,-0.2122017197793773,150
Indo_Gangetic_Plain,1986,91.45222007540315,12.20061068621853,-0.2542418721282487,150
Indo_Gangetic_Plain,1987,93.11450968266195,11.478483508222261,-0.24085932616351935,150
Indo_Gangetic_Plain,1988,93.04147783273825,11.5564640358375,-0.24102609561515076,150
Indo_Gangetic_Plain,1989,93.24630942727515,11.084327480409328,-0.23388167583970665,150
Indo_Gangetic_Plain,1990,92.99810634500713,11.49240653667093,-0.32213559831125205,150
Indo_Gangetic_Plain,1991,92.93103293622774,10.072231197677752,-0.23892967886737948,150
Indo_Gangetic_Plain,1992,92.42418005618768,9.79487458804256,-0.24503629826006484,150
Indo_Gangetic_Plain,1993,92.65046847414104,9.66893768831076,-0.2591400765244508,150
Indo_Gangetic_Plain,1994,92.07514798928412,10.092276656341431,-0.23626817392198907,150
Indo_Gangetic_Plain,1995,92.25767920096817,9.179408533975508,-0.17826910699987217,150
Indo_Gangetic_Plain,1996,93.12293723449964,9.101452684252585,-0.19851921266360062,150
Indo_Gangetic_Plain,1997,92.67500370209936,9.360793722191133,-0.18675796987990895,150
Indo_Gangetic_Plain,1998,93.41918567675293,9.377673677555599,-0.1530135821451094,150
Indo_Gangetic_Plain,1999,93.99469265665206,9.507693585457313,-0.18592138921159185,150
Indo_Gangetic_Plain,2000,93.40135107387569,9.541235189444055,-0.09679706781731628,150
Indo_Gangetic_Plain,2001,92.58715351168905,10.315869185363574,-0.11370200713013953,150
Indo_Gangetic_Plain,2002,92.68369002846956,10.602802211999652,-0.12739886250292287,150
Indo_Gangetic_Plain,2003,91.31722463260022,10.673237449694223,-0.1280788414980792,150
Indo_Gangetic_Plain,2004,91.16507204598878,10.882796368036024,-0.11598543560308654,150
Indo_Gangetic_Plain,2005,91.90777578259211,10.613149883771737,-0.17296060994688628,150
Indo_Gangetic_Plain,2006,92.04052872874671,9.858347362355712,-0.1524266253440385,150
Indo_Gangetic_Plain,2007,92.33952202141228,9.306614481483535,-0.1358848579206517,150
Indo_Gangetic_Plain,2008,92.84248049396936,8.872426385813032,-0.11786401104671093,150
Indo_Gangetic_Plain,2009,92.57808172277115,8.590345216692736,-0.2309016912817302,150
Indo_Gangetic_Plain,2010,92.14010194372901,9.048922155723805,-0.27130453783363007,150
Indo_Gangetic_Plain,2011,92.41147530443757,9.313388290504758,-0.23416855621358457,150
Indo_Gangetic_Plain,2012,91.96907064673334,9.541382837744436,-0.18933588049895866,150
Indo_Gangetic_Plain,2013,91.69750307981221,9.581918172675449,-0.17815392314946665,120
Indo_Gangetic_Plain,2014,92.59145778335338,9.630139397997628,-0.17915889594245007,90
Northeast,1860,135.0026852271373,13.59567411946474,-0.1424906407204265,150
Northeast,1861,134.22101371755195,13.413241769574352,-0.10691780221790345,150
Northeast,1862,134.277075995468,14.404050069345615,-0.1327006586048824,150
Northeast,1863,133.71811647190532,13.92290833898694,-0.13291003886901034,150
Northeast,1864,133.09825460516038,13.882284901521947,-0.1350418838559401,150
Northeast,1865,133.03566180578326,14.515124119477871,-0.1509655239756389,150
Northeast,1866,133.88057647889457,14.644236979936498,-0.11528022062469725,150
Northeast,1867,134.63937067484954,14.535619950045298,-0.07290883274057303,150
Northeast,1868,134.09017513365393,14.072829060416423,-0.06443677217609292,150
Northeast,1869,133.97331923384422,14.281490832274969,-0.02611143747687352,150
Northeast,1870,135.5109186370973,13.371584438176999,0.011826540899210277,150
Northeast,1871,134.56861553336987,13.709239776100233,0.0015153312231071339,150
Northeast,1872,133.58317610849844,13.844045956355142,-0.021554733119228855,150
Northeast,1873,133.58691044874934,14.470747734267611,-0.017300947553926624,150
Northeast,1874,134.43344075780067,14.707270081266671,-0.11268173546275004,150
Northeast,1875,134.0089623077823,14.89289011115044,-0.10448163047121206,150
Northeast,1876,133.99747112492406,15.118280486938524,-0.14469060788443688,150
Northeast,1877,134.22321087189403,14.783033095611021,-0.17344748750306102,150
Northeast,1878,133.72167091525472,14.533676542554062,-0.14694262410443965,150
Northeast,1879,133.2155885140795,14.559013265849039,-0.13825656645166093,150
Northeast,1880,132.73160608668843,13.916977875886069,-0.12845544017545513,150
Northeast,1881,133.2348703043623,13.381766334461958,-0.10982254802878325,150
Northeast,1882,133.84767249334482,13.653152618905906,-0.09906222497123421,150
Northeast,1883,135.54576123237268,13.178485084796197,-0.13378472571132052,150
Northeast,1884,135.23792183976389,12.88816697459695,-0.12835621716238493,150
Northeast,1885,135.44719194938082,13.659317043455236,-0.09705094517516716,150
Northeast,1886,135.46188846538482,13.840672999816793,-0.11050555934297673,150
Northeast,1887,134.81731588463305,14.222130800295837,-0.12162975262632249,150
Northeast,1888,134.38188541483078,14.37306071636764,-0.06351252236708438,150
Northeast,1889,134.81377942824386,15.27175622343675,-0.07710147679182885,150
Northeast,1890,135.1121139821675,15.939377540313686,-0.07106781775915222,150
Northeast,1891,133.89965317064548,16.184159614331243,-0.04182807689563296,150
Northeast,1892,135.3068400509788,16.093685477123593,-0.0523847836210371,150
Northeast,1893,134.13437212627275,15.469581847365223,-0.05284750676616408,150
Northeast,1894,134.743775395549,14.169398882428116,-0.02928717555340553,150
Northeast,1895,134.44411294767247,13.204564945500607,-0.05343673760803006,150
Northeast,1896,134.6998080806166,13.239343360615443,0.0016966368039299075,150
Northeast,1897,133.4191917125645,12.68173042810896,0.00781371472903468,150
Northeast,1898,134.2741937343875,12.752437368482964,-0.0004746769429377379,150
