region,year,location,scale,shape,ks_stat,ks_p
Central_India,1944,114.9438196471716,7.721091337753128,-0.1791176091848358,0.11037988539779187,0.8195615676012071
Central_India,1945,116.46693847901639,10.572318512829256,-0.42478347133699923,0.12198005539870332,0.7182039168399724
Central_India,1946,114.19707103006432,8.607867717387672,-0.26585339663118746,0.08639861227146556,0.9642968685124585
Central_India,1947,117.54069641326649,8.346333613612611,-0.034712231407610566,0.07671093854573696,0.9886794382707029
Central_India,1948,114.57405316947174,10.024066628094896,-0.35565733046465964,0.10667468622035028,0.8488752544716036
Central_India,1949,115.13834927661208,10.45253481486776,-0.1827742591745693,0.08077181263939281,0.9807118879053738
Central_India,1950,114.17316364030323,7.545102476504049,-0.2712478750902717,0.0987304254865693,0.9041138129824231
Central_India,1951,111.90637729663011,8.48119333276393,0.017587626702111184,0.07630511942098428,0.9893175150686223
Central_India,1952,115.24751090717274,8.663015539197275,-0.15293727767504492,0.07311533166123313,0.9934564340417045
Central_India,1953,114.28595247171529,10.24313376363424,-0.1254020381654724,0.07375954636609605,0.9927384760059669
Central_India,1954,118.16656730010797,11.007125094693205,-0.39845983486443576,0.09123198029480079,0.9446931736682223
Central_India,1955,115.05206670984751,9.797506633453622,-0.24041848577134572,0.08271112069534609,0.975800693595426
Central_India,1956,116.36520750515318,9.024084668096336,-0.4527406681049052,0.1001994389320997,0.8947868067322752
Central_India,1957,118.07044239456084,9.229531606941048,-0.1278305337179731,0.08690588941019584,0.9624836058961983
Central_India,1958,112.46483426934132,9.052047272347433,-0.12428251106175525,0.11614758575995077,0.7705837743919388
Central_India,1959,116.66969684511288,9.339442476083063,-0.20730968919861958,0.06932232789653991,0.9966590035301299
Central_India,1960,116.76312080018889,11.636532875972861,-0.23973478257854008,0.11461714187970717,0.7839121371761372
Central_India,1961,115.02782140584793,11.47903600354321,-0.2320580735550397,0.10233614985126382,0.8804688134446724
Central_India,1962,115.52229374175229,7.811819620910416,-0.2575677677689764,0.08145043713308253,0.9790790874744449
Central_India,1963,112.07206218505735,9.482420713684668,-0.09999954105139694,0.09998028338387743,0.8962055160044191
Central_India,1964,116.33898530934496,9.776403988707946,-0.33157501274958207,0.1716011669882223,0.3041515903791655
Central_India,1965,112.30501357579402,7.797311593458111,-0.46938397525881226,0.13176690465189994,0.627588260423939
Central_India,1966,115.68982432330634,6.70166389492429,0.05541153318921179,0.1309151609812849,0.6354974137458353
Central_India,1967,116.04188579558118,8.650046084517562,-0.28357372923167473,0.08622775219976447,0.9648948452945405
Central_India,1968,115.03225982308595,9.23832563666462,-0.08778587389639177,0.09486260726448181,0.9265532951836226
Central_India,1969,117.16793089110303,11.104894860259169,-0.49692433553946874,0.09451486580953583,0.9284155650961967
Central_India,1970,113.86900236662744,9.878042338748557,-0.25869872921433035,0.11890468251482766,0.7460926085243554
Central_India,1971,118.75032926038587,8.05104851395462,-0.3583181735418617,0.07893228265516328,0.9846916504912123
Central_India,1972,114.79806209842457,8.603171609282118,-0.25562007155631394,0.10117244847529006,0.8883747585025354
Central_India,1973,115.73163332766995,10.634881943829837,-0.2562683956742982,0.11210552196318242,0.8052873811959971
Central_India,1974,113.72174057071732,11.709753792912629,-0.3620805283285026,0.08222407962790235,0.977105538916049
Central_India,1975,112.55227566391656,7.912942475032699,-0.05339501762773438,0.11672691910169992,0.7654855629250473
Central_India,1976,116.52607160000633,10.312861505908653,-0.4394602587244929,0.0980957054471007,0.9080093355609458
Central_India,1977,112.94276440305568,9.161862936017194,-0.15355949668076213,0.08093694787576505,0.9803229186795601
Central_India,1978,115.23759225038452,12.790641928513423,-0.5693289556129488,0.10002193505117477,0.895936612268949
Central_India,1979,119.3124740072742,9.182976512414925,-0.3046760198487499,0.19741345939154753,0.1684117979850277
Central_India,1980,116.15053568276451,8.765751693754751,-0.31240760195106954,0.0770019937016892,0.9882051405972562
Central_India,1981,114.11239976895841,10.600116866026497,-0.28506586679146695,0.08968746140496915,0.9515245844879624
Central_India,1982,112.80540328786907,8.952395299206646,-0.2184710774519042,0.11417977712640343,0.7876810930629543
Central_India,1983,113.31859163156824,10.150714815638956,-0.17390698536613963,0.10791489612877714,0.8392821526232246
Central_India,1984,116.06745329831321,10.688723970593786,-0.2843272440386857,0.07450648261624937,0.9918341975793449
Central_India,1985,114.01428091519804,12.423742870478144,-0.3818814323217631,0.13618720568140252,0.5867608935463383
Central_India,1986,113.25400392476983,7.55336634446201,-0.3373476405707362,0.10344024029896615,0.8727369696022994
Central_India,1987,115.13292570312333,8.41236861287868,-0.28223846643575795,0.11012568771093278,0.8216330362202173
Central_India,1988,113.44799840783588,9.186865914384096,-0.37952460476279026,0.11504295367556461,0.7802251587189826
Central_India,1989,115.34183258775741,8.788593877810353,-0.14513121064530377,0.1270478075853596,0.6714396258709263
Central_India,1990,115.71781561883824,8.820540656297307,-0.5001661814916947,0.06514597673117473,0.9986119031164247
Central_India,1991,113.79405762082862,9.859544784888207,-0.07687055355787921,0.06751785491755335,0.9976680328817515
Central_India,1992,109.87667574445345,7.275788958375558,0.08838197530493652,0.08738697170792198,0.9607114131012594
Central_India,1993,114.15539227446473,9.71149370249115,-0.3920748557347738,0.07787492638190399,0.9866968947355468
Central_India,1994,114.19021097649,6.429352332862301,-0.23567265435959472,0.09389727371556877,0.9316583978634325
Central_India,1995,110.25561534826096,11.113303448154191,-0.3783150554522803,0.09565959387385692,0.922187100568501
Central_India,1996,114.8814401741644,9.24539580778027,-0.15996528237803104,0.09608623877999423,0.9197940713076846
Central_India,1997,115.55795593052193,8.4775229435758,-0.14926132062427808,0.09282066904719571,0.9371122733419031
Central_India,1998,120.28976648636791,10.118151846770811,-0.28249483621807936,0.08658368348705914,0.9636419074602802
Central_India,1999,114.07072262028763,8.20724830068438,0.036462247341451065,0.08046375817862461,0.981423288224198
Central_India,2000,114.94189243976825,10.455650860976352,-0.17392305113609113,0.06476403048664917,0.9987303069840516
Central_India,2001,118.93946987833785,10.392873572425703,-0.26796581765859995,0.08101214703767529,0.9801440179318092
Central_India,2002,115.98735965076116,8.478073213035128,0.06998613729759617,0.09340356219477897,0.9341909896589972
Central_India,2003,114.15320769979951,7.9552534910775226,0.07865461799694384,0.08098198518465105,0.9802159072629877
Central_India,2004,120.88476749857821,7.031193053635102,-0.090886286464119,0.09015095211110813,0.9495305402065041
Central_India,2005,116.50247236369154,9.518338386254724,-0.32632197282333136,0.1192193216419749,0.7432638254164081
Central_India,2006,119.13031975445872,9.795211694683879,-0.2706807555584756,0.13665261907910237,0.5824938898980567
Central_India,2007,114.65680936289525,8.15289131256385,-0.09211747157957859,0.09232722903453838,0.9395267418081429
Central_India,2008,117.05757131319795,9.543664180366395,-0.1336699445709224,0.09375403375270308,0.9323986605777017
Central_India,2009,117.75394258860732,6.9396381156107445,-0.20323345479208207,0.0866463390293224,0.9634184612275077
Central_India,2010,115.26928479994191,9.520772334405947,-0.47364016164074824,0.11605965587591482,0.7713551345116958
Central_India,2011,114.05005717373032,9.34823768215954,-0.15335912186277775,0.11978358392012489,0.7381755548481974
Central_India,2012,114.92003002383879,8.72629738405759,-0.07382704710330319,0.09042575740655012,0.9483255837232898
Central_India,2013,117.43595291374618,9.334241020085475,-0.42695035886568533,0.10305854761970767,0.8754348189039207
Central_India,2014,114.22020476469535,8.700710529411296,-0.25835253564817495,0.09995962821189369,0.8963387388467052
Central_India,2015,115.79219057335794,8.682872326294198,0.03254401449483739,0.09543842198645541,0.9234123958251038
Central_India,2016,116.84568889130719,9.693117592714925,-0.3003822525909638,0.08515281634696792,0.9685103739599953
Central_India,2017,117.31529198427255,9.266717293985486,-0.18931923933780348,0.08607176674904765,0.9654351643812695
Central_India,2018,115.00891089149576,7.452492146696056,0.04587547974960865,0.09847307873828276,0.9057031290238743
Central_India,2019,117.62392490488728,9.806525424455348,-0.4120741668896385,0.07050260968570188,0.9958341029530924
Central_India,2020,117.26948179556058,10.990936422949634,-0.4266884283835421,0.12532630039903883,0.6873990803382917
Central_India,2021,117.57753220565635,10.878523148013528,-0.38119170898582655,0.09493099967430874,0.9261839620143292
Central_India,2022,116.87257877059503,10.322589668278823,-0.3389236456118572,0.1289477538696045,0.6537850091653716
Central_India,2023,117.83230273402408,8.86669103855299,-0.5869339594916141,0.10083972330877716,0.8905880191759242
Central_India,2024,114.23058818120533,8.301199758020932,0.08079066923053321,0.0948657622424639,0.9265362798123717
Central_India,2025,115.75399257794382,6.808345682022606,0.08467377190516474,0.09355117533680632,0.9334393642972516
Central_India,2026,112.9897200980055,10.023058135497905,-0.2224227405175387,0.08799443304963062,0.9584002659823304
Central_India,2027,113.79657770919286,8.194708089999857,-0.13773292056393735,0.1308891618067407,0.6357389523137196
Central_India,2028,112.19176373775235,7.015012548163199,-0.011476086229605503,0.09662562309839762,0.9167135773125603
Central_India,2029,114.16748428722818,10.110188751360438,-0.2324281259612277,0.06058141522001348,0.9995743301940893
Central_India,2030,114.73766154217722,7.232723207364879,-0.074015080979289,0.133645423129636,0.6101822009372075
Central_India,2031,118.75694583043276,8.313823782022101,-0.3228549487557043,0.10172665045772511,0.8846413584905934
Central_India,2032,115.69702689995505,7.718544738923482,-0.1874986807877044,0.08962047405435403,0.9518088059056016
Central_India,2033,117.28171618162753,9.684324712546765,0.057938221654889946,0.09755170984647632,0.9112824577948307
Central_India,2034,117.45210469436054,8.274054784350302,-0.1321548467500046,0.11418538420711849,0.7876328928840397
Central_India,2035,117.20980408472813,6.804310924496013,-0.21486777906933652,0.07458358255392372,0.9917363179700224
Central_India,2036,118.94244595695126,8.747265552584587,-0.24347700744754822,0.087286139852875,0.961087102803753
Central_India,2037,117.55153253027873,9.16750480952037,-0.20595847804302497,0.11380029842980666,0.790935911290302
Central_India,2038,117.56356275376488,7.883022852758482,-0.08355811154996748,0.08940272020014495,0.9527257822042825
Central_India,2039,116.3151101819928,6.724305103727353,0.049843034413090584,0.07859822411530226,0.9853468045137932
Central_India,2040,120.1434144833116,7.935480861794163,-0.3156398239328388,0.1060358317025723,0.8537245381312925
Indo_Gangetic_Plain,1860,91.79264794382104,10.260422684879284,-0.3431283188078239,0.07744224187507598,0.9874607487827294
Indo_Gangetic_Plain,1861,88.54296430200876,10.02553167748766,-0.183064086521737,0.09711652673466764,0.9138568734825852
Indo_Gangetic_Plain,1862,92.12704712094546,9.301863123252211,0.06694736220569174,0.08509678769617679,0.9686919303756801
Indo_Gangetic_Plain,1863,93.62765631443389,8.597253831592477,-0.03857611726908731,0.09928112457181126,0.9006678740278438
Indo_Gangetic_Plain,1864,93.38926106224042,9.91123778547099,-0.18816487561003364,0.09133125294869993,0.944235881136396
Indo_Gangetic_Plain,1865,89.58960836907244,7.3382796144419284,-0.2573884694793942,0.09324907292045584,0.9349725129871013
Indo_Gangetic_Plain,1866,93.06418717956889,11.083005904136598,-0.4069141115732883,0.12106857283276773,0.7265210370820929
Indo_Gangetic_Plain,1867,94.1646664261242,10.85886471111482,-0.4596714524698224,0.0816981821700548,0.9784602154981158
Indo_Gangetic_Plain,1868,90.96411061120094,11.19075719581867,-0.1204082721743252,0.12114308190360823,0.725842623444008
Indo_Gangetic_Plain,1869,92.1515788394105,7.501185467950378,0.09097699614076965,0.11093067471310825,0.8150450025391809
Indo_Gangetic_Plain,1870,92.8107467611753,11.759645253702557,-0.3020606753308309,0.1271778338667168,0.6702323659775453
Indo_Gangetic_Plain,1871,94.19243350529493,9.491061488441964,-0.3719746197993548,0.0802930263520647,0.9818096533941228
Indo_Gangetic_Plain,1872,90.83929432039332,9.644271896359236,-0.2892751342688057,0.10689885141648292,0.8471585976835898
Indo_Gangetic_Plain,1873,92.98740938924371,9.005121823025748,-0.18446878913783832,0.07435163449877374,0.9920281809290241
Indo_Gangetic_Plain,1874,93.89091576262126,7.343563911584889,-0.0020138035014515645,0.07308732546362129,0.9934863866689083
Indo_Gangetic_Plain,1875,90.00429218968482,11.704496692612128,-0.26246524140370076,0.11134651076232777,0.8116101698648367
Indo_Gangetic_Plain,1876,93.23353969324702,11.100151079869029,-0.3990188803768126,0.1358407422468934,0.5899421321794676
Indo_Gangetic_Plain,1877,96.67745123836906,8.549084820209782,-0.3320810034277874,0.10153337303879367,0.8859499867642666
Indo_Gangetic_Plain,1878,92.72468793188663,10.616672373928527,-0.24564730230982762,0.07980360949737975,0.98288627821552
Indo_Gangetic_Plain,1879,93.60236680300007,9.796679310266441,-0.12959855411769206,0.11279037315372342,0.799525585976337
Indo_Gangetic_Plain,1880,90.73986755312995,11.227467751555373,-0.24915856441371936,0.07084470568959456,0.9955679130463991
Indo_Gangetic_Plain,1881,94.57652607055277,11.766967954513909,-0.3531676637628515,0.09019587360476533,0.9493347241397967
Indo_Gangetic_Plain,1882,91.14471484592126,12.69149190526116,-0.3514313330016763,0.09188885399032976,0.9416265847047988
Indo_Gangetic_Plain,1883,91.8011797297842,7.199950195218191,-0.006201752552687699,0.10175919854389087,0.8844202922404906
Indo_Gangetic_Plain,1884,93.05922273525572,11.148762410148045,-0.5535424364772183,0.10567441069109348,0.8564391751133309
Indo_Gangetic_Plain,1885,90.38052348078737,12.037566777925708,-0.12065760508687634,0.09352845967890563,0.9335553398321745
Indo_Gangetic_Plain,1886,90.960116461144,6.2309000034085456,0.07406718868456688,0.07248518454694836,0.9941057619378401
Indo_Gangetic_Plain,1887,89.37787754620112,8.253620722133784,0.066385846017334,0.09076196732689046,0.9468284341340237
Indo_Gangetic_Plain,1888,91.95326424955604,9.481628439704071,-0.4344614649704412,0.09401569164540369,0.9310430375238947
Indo_Gangetic_Plain,1889,95.3572756797981,9.32548188706462,-0.39203740370303913,0.10892466390892375,0.8313048264435658
Indo_Gangetic_Plain,1890,95.01964471736039,8.470461110940509,-0.24563497581219834,0.09648718401832268,0.9175100669255885
Indo_Gangetic_Plain,1891,90.77664725285202,11.601789132321793,-0.3872174678147985,0.10468953859723978,0.8637279927774136
Indo_Gangetic_Plain,1892,94.66410098545569,7.266847540174432,-0.14512094052004715,0.11184067803341041,0.8075012826705126
Indo_Gangetic_Plain,1893,96.3468918280482,8.722645381370487,-0.4186389812782759,0.09736034058641002,0.9124193806103726
Indo_Gangetic_Plain,1894,93.3218248681662,8.782478666044794,-0.1662397324937075,0.10274433289539905,0.8776360807935721
Indo_Gangetic_Plain,1895,89.26412805271184,6.569309395132404,-0.045607161851895534,0.10577289426806635,0.8557015516355994
Indo_Gangetic_Plain,1896,90.17102191047869,11.649259031679787,-0.17158950796172695,0.10678696344657002,0.8480164055503674
Indo_Gangetic_Plain,1897,94.38440932370199,11.015665016594374,-0.30499632836536095,0.07515673496120545,0.9909812624997071
Indo_Gangetic_Plain,1898,90.70073573820905,9.211407388377168,-0.06355071512522437,0.07324722835796071,0.993313976751377
Indo_Gangetic_Plain,1899,92.94289769121868,8.804078894564883,-0.24359613626812288,0.1044147727363523,0.865732489208538
Indo_Gangetic_Plain,1900,91.59715480674238,8.720612505837334,-0.1063092118153263,0.09341886601532778,0.9341132865130855
Indo_Gangetic_Plain,1901,91.70398942733662,10.094785801103562,-0.3489860730748733,0.07517489705146024,0.9909565348596305
Indo_Gangetic_Plain,1902,93.86813336919747,9.617533882217568,-0.1540089925394515,0.10216823955217802,0.8816251954977519
Indo_Gangetic_Plain,1903,87.18133324520264,9.731972334490612,-0.3398680415217519,0.13507947028093947,0.5969455511218184
Indo_Gangetic_Plain,1904,90.80965959266555,10.487295348026556,-0.540893205848723,0.13221494231647535,0.623431427026838
Indo_Gangetic_Plain,1905,92.09780252811942,8.693521704953763,-0.2930549834302571,0.09443780014929609,0.9288247389291543
Indo_Gangetic_Plain,1906,93.68509804880006,7.598742665748716,-0.2586994560007596,0.11159238364841112,0.8095694121732013
Indo_Gangetic_Plain,1907,89.7553669179213,8.906702374765217,-0.22736442398858353,0.09739380117080632,0.9122211386668944
Indo_Gangetic_Plain,1908,95.79444545553801,8.654864480112643,-0.3888707339346148,0.06857056466313544,0.9971140519664224
Indo_Gangetic_Plain,1909,90.9365131761843,11.006022438299004,-0.2889985664204371,0.11270164702603402,0.8002750036519478
Indo_Gangetic_Plain,1910,91.01108781412277,5.9837914551602704,-0.023940084552186713,0.11409557978382001,0.7884045044077714
Indo_Gangetic_Plain,1911,95.61384912386659,7.896638007229274,-0.2747087737080055,0.1068241135819692,0.8477318016875525
Indo_Gangetic_Plain,1912,91.0877571376571,9.34914531827961,-0.11484344651311346,0.10821319827332232,0.8369406905424686
Indo_Gangetic_Plain,1913,88.99014550827283,9.941677436033428,-0.1738632974684045,0.1482881363357652,0.4793188545123058
Indo_Gangetic_Plain,1914,91.74766019458303,10.124292687235112,-0.2713025405830237,0.09902115999928002,0.902302181970559
Indo_Gangetic_Plain,1915,89.9351532911414,9.497360217897997,0.028086402198476204,0.10364310803829863,0.8712925356875977
Indo_Gangetic_Plain,1916,94.66902080841463,10.257002358939394,-0.3534758010339506,0.08133253050611372,0.9793693157606601
Indo_Gangetic_Plain,1917,94.31325452818905,9.844693993567137,-0.5322379840355325,0.10999356540985611,0.8227064050969622
Indo_Gangetic_Plain,1918,93.45711787729172,10.661245378344411,-0.3444615094488338,0.0739297074698313,0.9925393814847858
Indo_Gangetic_Plain,1919,95.33800591790069,9.739911502193703,-0.1789396705858043,0.08686487421740224,0.9626323256151395
Indo_Gangetic_Plain,1920,92.58169467285114,8.885648724918564,-0.1790899133058627,0.11930359342471208,0.7425051230563402
Indo_Gangetic_Plain,1921,91.27097316412488,8.888839356705954,-0.13261379441405663,0.07199132270373479,0.9945796187049045
Indo_Gangetic_Plain,1922,91.55212610874577,7.932031944433124,-0.2783606312559912,0.10127186516711195,0.887709329373958
Indo_Gangetic_Plain,1923,96.30910012744005,10.685572216706484,-0.33664163124015284,0.10369393948985217,0.8709294744336208
Indo_Gangetic_Plain,1924,91.40433489319048,10.782134935386123,-0.21548904144324096,0.08525991616809125,0.9681614329718172
Indo_Gangetic_Plain,1925,89.86457000913039,7.004390093330013,0.14861026967710422,0.08069536944933764,0.980890141975709
Indo_Gangetic_Plain,1926,92.90721716525447,7.371586587047222,-0.34294340363864007,0.1135821519257521,0.7928003621273986
Indo_Gangetic_Plain,1927,94.62819860188071,8.309262003864202,-0.31995829909805756,0.09397705656525024,0.9312441409581806
Indo_Gangetic_Plain,1928,93.69097026695731,10.012171388020747,-0.07235144122419182,0.1043541259415045,0.8661731911766987
Indo_Gangetic_Plain,1929,90.16964405023444,10.48827070582789,-0.32966302256495533,0.07435171263541873,0.9920280839153516
Indo_Gangetic_Plain,1930,93.59730527637203,9.618468460748929,-0.08598593984351156,0.1086369826055037,0.8335922962543053
Indo_Gangetic_Plain,1931,90.90080763989951,10.035006917843944,-0.43630071465610337,0.09859931574201375,0.9049251960759759
Indo_Gangetic_Plain,1932,95.61048413391208,9.521011271064115,-0.25074816638316716,0.13704044759302758,0.5789441223743585
Indo_Gangetic_Plain,1933,93.11067350058678,6.902523561398849,-0.2456766726358347,0.09867924573492298,0.9044309573218253
Indo_Gangetic_Plain,1934,92.23421703705885,8.630990306879397,-0.1658835103587533,0.12557844520820582,0.6850649366448338
